 time            v(vin)          v(vout)         v(xenv.rect)   
 1.50762011e-02  9.23035095e-01  1.03783216e+00  9.21715664e-01 
 1.50846182e-02  9.25348754e-01  1.03783243e+00  9.24897403e-01 
 1.50944376e-02  9.27957859e-01  1.03783271e+00  9.28228460e-01 
 1.51044376e-02  9.30505551e-01  1.03783289e+00  9.30565361e-01 
 1.51144376e-02  9.32932852e-01  1.03783307e+00  9.32869784e-01 
 1.51244376e-02  9.35230182e-01  1.03783326e+00  9.35230515e-01 
 1.51344376e-02  9.37388474e-01  1.03783342e+00  9.37421040e-01 
 1.51444376e-02  9.39399211e-01  1.03783358e+00  9.39432558e-01 
 1.51544376e-02  9.41254458e-01  1.03783372e+00  9.41294777e-01 
 1.51644376e-02  9.42946892e-01  1.03783384e+00  9.42998102e-01 
 1.51744376e-02  9.44469834e-01  1.03783394e+00  9.44529715e-01 
 1.51844376e-02  9.45817274e-01  1.03783403e+00  9.45884673e-01 
 1.51944376e-02  9.46983894e-01  1.03783411e+00  9.47058684e-01 
 1.52044376e-02  9.47965090e-01  1.03783416e+00  9.48046987e-01 
 1.52144376e-02  9.48756990e-01  1.03783420e+00  9.48845665e-01 
 1.52244376e-02  9.49356469e-01  1.03783421e+00  9.49451712e-01 
 1.52344376e-02  9.49761160e-01  1.03783421e+00  9.49862837e-01 
 1.52444376e-02  9.49969466e-01  1.03783419e+00  9.50077497e-01 
 1.52544376e-02  9.49980566e-01  1.03783415e+00  9.50094929e-01 
 1.52644376e-02  9.49794415e-01  1.03783409e+00  9.49915151e-01 
 1.52744376e-02  9.49411749e-01  1.03783401e+00  9.49538961e-01 
 1.52844376e-02  9.48834076e-01  1.03783391e+00  9.48967935e-01 
 1.52944376e-02  9.48063679e-01  1.03783380e+00  9.48204423e-01 
 1.53044376e-02  9.47103595e-01  1.03783366e+00  9.47251547e-01 
 1.53144376e-02  9.45957616e-01  1.03783351e+00  9.46113185e-01 
 1.53244376e-02  9.44630262e-01  1.03783334e+00  9.44793962e-01 
 1.53344376e-02  9.43126774e-01  1.03783316e+00  9.43299239e-01 
 1.53444376e-02  9.41453083e-01  1.03783295e+00  9.41635096e-01 
 1.53544376e-02  9.39615797e-01  1.03783273e+00  9.39808319e-01 
 1.53644376e-02  9.37622164e-01  1.03783250e+00  9.37826386e-01 
 1.53744376e-02  9.35480055e-01  1.03783225e+00  9.35697456e-01 
 1.53844376e-02  9.33197922e-01  1.03783199e+00  9.33430368e-01 
 1.53944376e-02  9.30784771e-01  1.03783172e+00  9.31034649e-01 
 1.54044376e-02  9.28250128e-01  1.03783144e+00  9.28520550e-01 
 1.54144376e-02  9.25603994e-01  1.03783114e+00  9.25899125e-01 
 1.54244376e-02  9.22856812e-01  1.03783084e+00  9.23182397e-01 
 1.54344376e-02  9.20019426e-01  1.03783053e+00  9.20383703e-01 
 1.54444376e-02  9.17103031e-01  1.03783021e+00  9.17518417e-01 
 1.54544376e-02  9.14119139e-01  1.03782989e+00  9.14605550e-01 
 1.54644376e-02  9.11079526e-01  1.03782957e+00  9.11671595e-01 
 1.54744376e-02  9.07996186e-01  1.03782925e+00  9.08760619e-01 
 1.54844376e-02  9.04881289e-01  1.03782894e+00  9.05978740e-01 
 1.54944376e-02  9.01747128e-01  1.03782866e+00  9.03533485e-01 
 1.55044376e-02  8.98606071e-01  1.03782846e+00  9.01819727e-01 
 1.55144376e-02  8.95470516e-01  1.03782833e+00  9.00893398e-01 
 1.55244376e-02  8.92352837e-01  1.03782824e+00  9.00427226e-01 
 1.55317931e-02  8.90078210e-01  1.03782818e+00  9.00142304e-01 
 1.55387523e-02  8.87945555e-01  1.03782805e+00  8.99071854e-01 
 1.55438034e-02  8.86411844e-01  1.03782774e+00  8.96041464e-01 
 1.55503664e-02  8.84439718e-01  1.03782756e+00  8.94471626e-01 
 1.55560150e-02  8.82763432e-01  1.03782770e+00  8.96190162e-01 
 1.55622994e-02  8.80924062e-01  1.03782783e+00  8.97770990e-01 
 1.55690599e-02  8.78978639e-01  1.03782787e+00  8.98551537e-01 
 1.55769498e-02  8.76756403e-01  1.03782787e+00  8.98901211e-01 
 1.55859782e-02  8.74283894e-01  1.03782785e+00  8.99031944e-01 
 1.55959782e-02  8.71642191e-01  1.03782781e+00  8.99084963e-01 
 1.56059782e-02  8.69112403e-01  1.03782777e+00  8.99126611e-01 
 1.56159782e-02  8.66704514e-01  1.03782774e+00  8.99176482e-01 
 1.56259782e-02  8.64428027e-01  1.03782770e+00  8.99233203e-01 
 1.56359782e-02  8.62291926e-01  1.03782766e+00  8.99292761e-01 
 1.56459782e-02  8.60304642e-01  1.03782763e+00  8.99353136e-01 
 1.56559782e-02  8.58474018e-01  1.03782759e+00  8.99414122e-01 
 1.56659782e-02  8.56807277e-01  1.03782755e+00  8.99476416e-01 
 1.56759782e-02  8.55310999e-01  1.03782752e+00  8.99541021e-01 
 1.56859782e-02  8.53991087e-01  1.03782748e+00  8.99608906e-01 
 1.56959782e-02  8.52852752e-01  1.03782745e+00  8.99680709e-01 
 1.57059782e-02  8.51900486e-01  1.03782741e+00  8.99756374e-01 
 1.57159782e-02  8.51138046e-01  1.03782738e+00  8.99834851e-01 
 1.57259782e-02  8.50568442e-01  1.03782735e+00  8.99914061e-01 
 1.57359782e-02  8.50193921e-01  1.03782731e+00  8.99991292e-01 
 1.57459782e-02  8.50015963e-01  1.03782728e+00  9.00063281e-01 
 1.57559782e-02  8.50035269e-01  1.03782724e+00  9.00129361e-01 
 1.57659782e-02  8.50251763e-01  1.03782720e+00  9.00188767e-01 
 1.57759782e-02  8.50664590e-01  1.03782717e+00  9.00241895e-01 
 1.57859782e-02  8.51272121e-01  1.03782713e+00  9.00290066e-01 
 1.57959782e-02  8.52071960e-01  1.03782709e+00  9.00334987e-01 
 1.58059782e-02  8.53060948e-01  1.03782705e+00  9.00378328e-01 
 1.58159782e-02  8.54235183e-01  1.03782702e+00  9.00421481e-01 
 1.58259782e-02  8.55590032e-01  1.03782698e+00  9.00465469e-01 
 1.58359782e-02  8.57120146e-01  1.03782694e+00  9.00510945e-01 
 1.58459782e-02  8.58819487e-01  1.03782690e+00  9.00558238e-01 
 1.58559782e-02  8.60681349e-01  1.03782687e+00  9.00607429e-01 
 1.58659782e-02  8.62698383e-01  1.03782683e+00  9.00658432e-01 
 1.58759782e-02  8.64862631e-01  1.03782679e+00  9.00711089e-01 
 1.58859782e-02  8.67165549e-01  1.03782676e+00  9.00765270e-01 
 1.58959782e-02  8.69598050e-01  1.03782672e+00  9.00820963e-01 
 1.59059782e-02  8.72150533e-01  1.03782668e+00  9.00878372e-01 
 1.59159782e-02  8.74812926e-01  1.03782665e+00  9.00938010e-01 
 1.59259782e-02  8.77574720e-01  1.03782661e+00  9.01000829e-01 
 1.59359782e-02  8.80425017e-01  1.03782658e+00  9.01068420e-01 
 1.59459782e-02  8.83352567e-01  1.03782654e+00  9.01143358e-01 
 1.59559782e-02  8.86345817e-01  1.03782651e+00  9.01229857e-01 
 1.59659782e-02  8.89392954e-01  1.03782648e+00  9.01335004e-01 
 1.59759782e-02  8.92481952e-01  1.03782645e+00  9.01471013e-01 
 1.59859782e-02  8.95600621e-01  1.03782642e+00  9.01658756e-01 
 1.59959782e-02  8.98736651e-01  1.03782641e+00  9.01936058e-01 
 1.60059782e-02  9.01877668e-01  1.03782640e+00  9.02258665e-01 
 1.60159782e-02  9.05011274e-01  1.03782633e+00  9.02058449e-01 
 1.60259782e-02  9.08125103e-01  1.03782619e+00  9.00997916e-01 
 1.60327628e-02  9.10220188e-01  1.03782611e+00  9.00437189e-01 
 1.60397197e-02  9.12349172e-01  1.03782606e+00  9.00216751e-01 
 1.60444686e-02  9.13789177e-01  1.03782608e+00  9.00591104e-01 
 1.60497433e-02  9.15374140e-01  1.03782684e+00  9.08816667e-01 
 1.60548492e-02  9.16892320e-01  1.03782766e+00  9.17598640e-01 
 1.60588614e-02  9.18073191e-01  1.03782787e+00  9.19953763e-01 
 1.60635189e-02  9.19429499e-01  1.03782805e+00  9.21986533e-01 
 1.60690567e-02  9.21020446e-01  1.03782798e+00  9.21526943e-01 
 1.60762013e-02  9.23035147e-01  1.03782797e+00  9.21715718e-01 
 1.60846185e-02  9.25348843e-01  1.03782824e+00  9.24897528e-01 
 1.60944379e-02  9.27957940e-01  1.03782852e+00  9.28228540e-01 
 1.61044379e-02  9.30505629e-01  1.03782870e+00  9.30565431e-01 
 1.61144379e-02  9.32932926e-01  1.03782888e+00  9.32869858e-01 
 1.61244379e-02  9.35230251e-01  1.03782906e+00  9.35230585e-01 
 1.61344379e-02  9.37388539e-01  1.03782923e+00  9.37421105e-01 
 1.61444379e-02  9.39399271e-01  1.03782939e+00  9.39432618e-01 
 1.61544379e-02  9.41254513e-01  1.03782952e+00  9.41294833e-01 
 1.61644379e-02  9.42946942e-01  1.03782965e+00  9.42998152e-01 
 1.61744379e-02  9.44469879e-01  1.03782975e+00  9.44529760e-01 
 1.61844379e-02  9.45817313e-01  1.03782984e+00  9.45884712e-01 
 1.61944379e-02  9.46983928e-01  1.03782992e+00  9.47058717e-01 
 1.62044379e-02  9.47965118e-01  1.03782997e+00  9.48047015e-01 
 1.62144379e-02  9.48757012e-01  1.03783001e+00  9.48845687e-01 
 1.62244379e-02  9.49356484e-01  1.03783002e+00  9.49451727e-01 
 1.62344379e-02  9.49761169e-01  1.03783002e+00  9.49862847e-01 
 1.62444379e-02  9.49969470e-01  1.03783000e+00  9.50077501e-01 
 1.62544379e-02  9.49980563e-01  1.03782996e+00  9.50094927e-01 
 1.62644379e-02  9.49794406e-01  1.03782990e+00  9.49915143e-01 
 1.62744379e-02  9.49411734e-01  1.03782982e+00  9.49538946e-01 
 1.62844379e-02  9.48834056e-01  1.03782972e+00  9.48967914e-01 
 1.62944379e-02  9.48063652e-01  1.03782961e+00  9.48204397e-01 
 1.63044379e-02  9.47103562e-01  1.03782947e+00  9.47251515e-01 
 1.63144379e-02  9.45957577e-01  1.03782932e+00  9.46113146e-01 
 1.63244379e-02  9.44630218e-01  1.03782915e+00  9.44793918e-01 
 1.63344379e-02  9.43126724e-01  1.03782896e+00  9.43299189e-01 
 1.63444379e-02  9.41453029e-01  1.03782876e+00  9.41635042e-01 
 1.63544379e-02  9.39615737e-01  1.03782854e+00  9.39808260e-01 
 1.63644379e-02  9.37622100e-01  1.03782831e+00  9.37826322e-01 
 1.63744379e-02  9.35479986e-01  1.03782806e+00  9.35697388e-01 
 1.63844379e-02  9.33197849e-01  1.03782780e+00  9.33430296e-01 
 1.63944379e-02  9.30784694e-01  1.03782753e+00  9.31034573e-01 
 1.64044379e-02  9.28250047e-01  1.03782725e+00  9.28520470e-01 
 1.64144379e-02  9.25603910e-01  1.03782695e+00  9.25899042e-01 
 1.64244379e-02  9.22856726e-01  1.03782665e+00  9.23182311e-01 
 1.64344379e-02  9.20019336e-01  1.03782634e+00  9.20383615e-01 
 1.64444379e-02  9.17102940e-01  1.03782602e+00  9.17518327e-01 
 1.64544379e-02  9.14119046e-01  1.03782570e+00  9.14605459e-01 
 1.64644379e-02  9.11079430e-01  1.03782538e+00  9.11671504e-01 
 1.64744379e-02  9.07996090e-01  1.03782506e+00  9.08760529e-01 
 1.64844379e-02  9.04881192e-01  1.03782475e+00  9.05978657e-01 
 1.64944379e-02  9.01747030e-01  1.03782447e+00  9.03533418e-01 
 1.65044379e-02  8.98605974e-01  1.03782427e+00  9.01819687e-01 
 1.65144379e-02  8.95470419e-01  1.03782413e+00  9.00893379e-01 
 1.65244379e-02  8.92352741e-01  1.03782405e+00  9.00427216e-01 
 1.65317933e-02  8.90078136e-01  1.03782399e+00  9.00142288e-01 
 1.65387524e-02  8.87945522e-01  1.03782386e+00  8.99071811e-01 
 1.65438035e-02  8.86411815e-01  1.03782355e+00  8.96041390e-01 
 1.65503665e-02  8.84439700e-01  1.03782337e+00  8.94471641e-01 
 1.65560151e-02  8.82763400e-01  1.03782351e+00  8.96190198e-01 
 1.65622995e-02  8.80924034e-01  1.03782364e+00  8.97771008e-01 
 1.65690600e-02  8.78978616e-01  1.03782368e+00  8.98551544e-01 
 1.65769499e-02  8.76756384e-01  1.03782368e+00  8.98901212e-01 
 1.65859784e-02  8.74283855e-01  1.03782366e+00  8.99031945e-01 
 1.65959784e-02  8.71642153e-01  1.03782362e+00  8.99084963e-01 
 1.66059784e-02  8.69112367e-01  1.03782358e+00  8.99126611e-01 
 1.66159784e-02  8.66704480e-01  1.03782354e+00  8.99176483e-01 
 1.66259784e-02  8.64427995e-01  1.03782351e+00  8.99233203e-01 
 1.66359784e-02  8.62291896e-01  1.03782347e+00  8.99292762e-01 
 1.66459784e-02  8.60304615e-01  1.03782344e+00  8.99353137e-01 
 1.66559784e-02  8.58473992e-01  1.03782340e+00  8.99414123e-01 
 1.66659784e-02  8.56807254e-01  1.03782336e+00  8.99476417e-01 
 1.66759784e-02  8.55310978e-01  1.03782333e+00  8.99541022e-01 
 1.66859784e-02  8.53991070e-01  1.03782329e+00  8.99608907e-01 
 1.66959784e-02  8.52852737e-01  1.03782326e+00  8.99680710e-01 
 1.67059784e-02  8.51900473e-01  1.03782322e+00  8.99756375e-01 
 1.67159784e-02  8.51138036e-01  1.03782319e+00  8.99834852e-01 
 1.67259784e-02  8.50568435e-01  1.03782315e+00  8.99914063e-01 
 1.67359784e-02  8.50193917e-01  1.03782312e+00  8.99991293e-01 
 1.67459784e-02  8.50015962e-01  1.03782308e+00  9.00063282e-01 
 1.67559784e-02  8.50035271e-01  1.03782305e+00  9.00129362e-01 
 1.67659784e-02  8.50251767e-01  1.03782301e+00  9.00188768e-01 
 1.67759784e-02  8.50664597e-01  1.03782298e+00  9.00241896e-01 
 1.67859784e-02  8.51272132e-01  1.03782294e+00  9.00290067e-01 
 1.67959784e-02  8.52071973e-01  1.03782290e+00  9.00334988e-01 
 1.68059784e-02  8.53060964e-01  1.03782286e+00  9.00378329e-01 
 1.68159784e-02  8.54235202e-01  1.03782283e+00  9.00421482e-01 
 1.68259784e-02  8.55590053e-01  1.03782279e+00  9.00465470e-01 
 1.68359784e-02  8.57120169e-01  1.03782275e+00  9.00510945e-01 
 1.68459784e-02  8.58819513e-01  1.03782271e+00  9.00558239e-01 
 1.68559784e-02  8.60681377e-01  1.03782268e+00  9.00607430e-01 
 1.68659784e-02  8.62698414e-01  1.03782264e+00  9.00658432e-01 
 1.68759784e-02  8.64862663e-01  1.03782260e+00  9.00711090e-01 
 1.68859784e-02  8.67165583e-01  1.03782257e+00  9.00765270e-01 
 1.68959784e-02  8.69598086e-01  1.03782253e+00  9.00820964e-01 
 1.69059784e-02  8.72150571e-01  1.03782249e+00  9.00878373e-01 
 1.69159784e-02  8.74812965e-01  1.03782246e+00  9.00938011e-01 
 1.69259784e-02  8.77574761e-01  1.03782242e+00  9.01000830e-01 
 1.69359784e-02  8.80425059e-01  1.03782238e+00  9.01068421e-01 
 1.69459784e-02  8.83352610e-01  1.03782235e+00  9.01143359e-01 
 1.69559784e-02  8.86345861e-01  1.03782232e+00  9.01229859e-01 
 1.69659784e-02  8.89392999e-01  1.03782228e+00  9.01335006e-01 
 1.69759784e-02  8.92481997e-01  1.03782226e+00  9.01471015e-01 
 1.69859784e-02  8.95600666e-01  1.03782223e+00  9.01658760e-01 
 1.69959784e-02  8.98736697e-01  1.03782222e+00  9.01936063e-01 
 1.70059784e-02  9.01877713e-01  1.03782221e+00  9.02258669e-01 
 1.70159784e-02  9.05011320e-01  1.03782214e+00  9.02058437e-01 
 1.70259784e-02  9.08125148e-01  1.03782200e+00  9.00997901e-01 
 1.70327629e-02  9.10220213e-01  1.03782192e+00  9.00437184e-01 
 1.70397196e-02  9.12349166e-01  1.03782187e+00  9.00216752e-01 
 1.70444686e-02  9.13789163e-01  1.03782188e+00  9.00591087e-01 
 1.70497433e-02  9.15374130e-01  1.03782265e+00  9.08816584e-01 
 1.70548492e-02  9.16892307e-01  1.03782347e+00  9.17598598e-01 
 1.70588614e-02  9.18073172e-01  1.03782368e+00  9.19953719e-01 
 1.70635188e-02  9.19429479e-01  1.03782386e+00  9.21986525e-01 
 1.70690565e-02  9.21020407e-01  1.03782379e+00  9.21526953e-01 
 1.70762012e-02  9.23035111e-01  1.03782378e+00  9.21715681e-01 
 1.70846183e-02  9.25348782e-01  1.03782405e+00  9.24897443e-01 
 1.70944377e-02  9.27957885e-01  1.03782433e+00  9.28228485e-01 
 1.71044377e-02  9.30505576e-01  1.03782451e+00  9.30565383e-01 
 1.71144377e-02  9.32932876e-01  1.03782469e+00  9.32869807e-01 
 1.71244377e-02  9.35230204e-01  1.03782487e+00  9.35230537e-01 
 1.71344377e-02  9.37388495e-01  1.03782504e+00  9.37421060e-01 
 1.71444377e-02  9.39399231e-01  1.03782520e+00  9.39432577e-01 
 1.71544377e-02  9.41254475e-01  1.03782533e+00  9.41294795e-01 
 1.71644377e-02  9.42946908e-01  1.03782546e+00  9.42998118e-01 
 1.71744377e-02  9.44469848e-01  1.03782556e+00  9.44529730e-01 
 1.71844377e-02  9.45817286e-01  1.03782565e+00  9.45884686e-01 
 1.71944377e-02  9.46983905e-01  1.03782573e+00  9.47058695e-01 
 1.72044377e-02  9.47965099e-01  1.03782578e+00  9.48046996e-01 
 1.72144377e-02  9.48756997e-01  1.03782581e+00  9.48845672e-01 
 1.72244377e-02  9.49356474e-01  1.03782583e+00  9.49451717e-01 
 1.72344377e-02  9.49761163e-01  1.03782583e+00  9.49862840e-01 
 1.72444377e-02  9.49969467e-01  1.03782581e+00  9.50077499e-01 
 1.72544377e-02  9.49980565e-01  1.03782577e+00  9.50094929e-01 
 1.72644377e-02  9.49794412e-01  1.03782571e+00  9.49915149e-01 
 1.72744377e-02  9.49411744e-01  1.03782563e+00  9.49538956e-01 
 1.72844377e-02  9.48834070e-01  1.03782553e+00  9.48967928e-01 
 1.72944377e-02  9.48063670e-01  1.03782542e+00  9.48204415e-01 
 1.73044377e-02  9.47103585e-01  1.03782528e+00  9.47251537e-01 
 1.73144377e-02  9.45957603e-01  1.03782513e+00  9.46113172e-01 
 1.73244377e-02  9.44630248e-01  1.03782496e+00  9.44793948e-01 
 1.73344377e-02  9.43126758e-01  1.03782477e+00  9.43299223e-01 
 1.73444377e-02  9.41453066e-01  1.03782457e+00  9.41635079e-01 
 1.73544377e-02  9.39615778e-01  1.03782435e+00  9.39808300e-01 
 1.73644377e-02  9.37622144e-01  1.03782412e+00  9.37826366e-01 
 1.73744377e-02  9.35480033e-01  1.03782387e+00  9.35697434e-01 
 1.73844377e-02  9.33197898e-01  1.03782361e+00  9.33430345e-01 
 1.73944377e-02  9.30784747e-01  1.03782334e+00  9.31034625e-01 
 1.74044377e-02  9.28250102e-01  1.03782305e+00  9.28520525e-01 
 1.74144377e-02  9.25603967e-01  1.03782276e+00  9.25899098e-01 
 1.74244377e-02  9.22856785e-01  1.03782246e+00  9.23182369e-01 
 1.74344377e-02  9.20019397e-01  1.03782215e+00  9.20383675e-01 
 1.74444377e-02  9.17103002e-01  1.03782183e+00  9.17518389e-01 
 1.74544377e-02  9.14119110e-01  1.03782151e+00  9.14605521e-01 
 1.74644377e-02  9.11079495e-01  1.03782119e+00  9.11671566e-01 
 1.74744377e-02  9.07996155e-01  1.03782087e+00  9.08760590e-01 
 1.74844377e-02  9.04881258e-01  1.03782056e+00  9.05978713e-01 
 1.74944377e-02  9.01747097e-01  1.03782028e+00  9.03533463e-01 
 1.75044377e-02  8.98606040e-01  1.03782007e+00  9.01819714e-01 
 1.75144377e-02  8.95470485e-01  1.03781994e+00  9.00893392e-01 
 1.75244377e-02  8.92352806e-01  1.03781986e+00  9.00427222e-01 
 1.75317931e-02  8.90078186e-01  1.03781980e+00  9.00142299e-01 
 1.75387523e-02  8.87945545e-01  1.03781967e+00  8.99071840e-01 
 1.75438034e-02  8.86411835e-01  1.03781936e+00  8.96041440e-01 
 1.75503664e-02  8.84439712e-01  1.03781918e+00  8.94471630e-01 
 1.75560150e-02  8.82763421e-01  1.03781932e+00  8.96190173e-01 
 1.75622994e-02  8.80924053e-01  1.03781944e+00  8.97770995e-01 
 1.75690599e-02  8.78978631e-01  1.03781949e+00  8.98551539e-01 
 1.75769498e-02  8.76756397e-01  1.03781949e+00  8.98901211e-01 
 1.75859783e-02  8.74283882e-01  1.03781947e+00  8.99031944e-01 
 1.75959783e-02  8.71642179e-01  1.03781943e+00  8.99084963e-01 
 1.76059783e-02  8.69112391e-01  1.03781939e+00  8.99126611e-01 
 1.76159783e-02  8.66704503e-01  1.03781935e+00  8.99176482e-01 
 1.76259783e-02  8.64428017e-01  1.03781932e+00  8.99233203e-01 
 1.76359783e-02  8.62291917e-01  1.03781928e+00  8.99292761e-01 
 1.76459783e-02  8.60304634e-01  1.03781925e+00  8.99353136e-01 
 1.76559783e-02  8.58474010e-01  1.03781921e+00  8.99414122e-01 
 1.76659783e-02  8.56807270e-01  1.03781917e+00  8.99476417e-01 
 1.76759783e-02  8.55310992e-01  1.03781914e+00  8.99541021e-01 
 1.76859783e-02  8.53991082e-01  1.03781910e+00  8.99608906e-01 
 1.76959783e-02  8.52852747e-01  1.03781907e+00  8.99680709e-01 
 1.77059783e-02  8.51900482e-01  1.03781903e+00  8.99756374e-01 
 1.77159783e-02  8.51138043e-01  1.03781900e+00  8.99834851e-01 
 1.77259783e-02  8.50568440e-01  1.03781896e+00  8.99914062e-01 
 1.77359783e-02  8.50193920e-01  1.03781893e+00  8.99991293e-01 
 1.77459783e-02  8.50015963e-01  1.03781889e+00  9.00063281e-01 
 1.77559783e-02  8.50035269e-01  1.03781886e+00  9.00129361e-01 
 1.77659783e-02  8.50251764e-01  1.03781882e+00  9.00188768e-01 
 1.77759783e-02  8.50664592e-01  1.03781879e+00  9.00241896e-01 
 1.77859783e-02  8.51272125e-01  1.03781875e+00  9.00290067e-01 
 1.77959783e-02  8.52071964e-01  1.03781871e+00  9.00334987e-01 
 1.78059783e-02  8.53060953e-01  1.03781867e+00  9.00378328e-01 
 1.78159783e-02  8.54235189e-01  1.03781864e+00  9.00421481e-01 
 1.78259783e-02  8.55590038e-01  1.03781860e+00  9.00465470e-01 
 1.78359783e-02  8.57120153e-01  1.03781856e+00  9.00510945e-01 
 1.78459783e-02  8.58819495e-01  1.03781852e+00  9.00558238e-01 
 1.78559783e-02  8.60681358e-01  1.03781849e+00  9.00607429e-01 
 1.78659783e-02  8.62698393e-01  1.03781845e+00  9.00658432e-01 
 1.78759783e-02  8.64862641e-01  1.03781841e+00  9.00711089e-01 
 1.78859783e-02  8.67165560e-01  1.03781837e+00  9.00765270e-01 
 1.78959783e-02  8.69598061e-01  1.03781834e+00  9.00820963e-01 
 1.79059783e-02  8.72150545e-01  1.03781830e+00  9.00878372e-01 
 1.79159783e-02  8.74812938e-01  1.03781827e+00  9.00938010e-01 
 1.79259783e-02  8.77574733e-01  1.03781823e+00  9.01000830e-01 
 1.79359783e-02  8.80425030e-01  1.03781819e+00  9.01068420e-01 
 1.79459783e-02  8.83352581e-01  1.03781816e+00  9.01143358e-01 
 1.79559783e-02  8.86345831e-01  1.03781813e+00  9.01229858e-01 
 1.79659783e-02  8.89392968e-01  1.03781809e+00  9.01335005e-01 
 1.79759783e-02  8.92481967e-01  1.03781807e+00  9.01471013e-01 
 1.79859783e-02  8.95600635e-01  1.03781804e+00  9.01658757e-01 
 1.79959783e-02  8.98736666e-01  1.03781803e+00  9.01936059e-01 
 1.80059783e-02  9.01877682e-01  1.03781801e+00  9.02258666e-01 
 1.80159783e-02  9.05011289e-01  1.03781795e+00  9.02058445e-01 
 1.80259783e-02  9.08125118e-01  1.03781781e+00  9.00997911e-01 
 1.80327628e-02  9.10220196e-01  1.03781773e+00  9.00437188e-01 
 1.80397197e-02  9.12349170e-01  1.03781768e+00  9.00216751e-01 
 1.80444686e-02  9.13789172e-01  1.03781769e+00  9.00591099e-01 
 1.80497433e-02  9.15374136e-01  1.03781846e+00  9.08816641e-01 
 1.80548492e-02  9.16892316e-01  1.03781928e+00  9.17598626e-01 
 1.80588614e-02  9.18073185e-01  1.03781949e+00  9.19953749e-01 
 1.80635188e-02  9.19429492e-01  1.03781966e+00  9.21986531e-01 
 1.80690566e-02  9.21020433e-01  1.03781960e+00  9.21526946e-01 
 1.80762013e-02  9.23035135e-01  1.03781959e+00  9.21715706e-01 
 1.80846185e-02  9.25348823e-01  1.03781986e+00  9.24897501e-01 
 1.80944378e-02  9.27957923e-01  1.03782013e+00  9.28228522e-01 
 1.81044378e-02  9.30505612e-01  1.03782032e+00  9.30565416e-01 
 1.81144378e-02  9.32932910e-01  1.03782050e+00  9.32869842e-01 
