 2.31739465e+01  8.21736160e+01  2.31739465e+01 -9.01810521e+00 
 2.34422882e+01  8.21711313e+01  2.34422882e+01 -9.12078571e+00 
 2.37137371e+01  8.21685902e+01  2.37137371e+01 -9.22459509e+00 
 2.39883292e+01  8.21659914e+01  2.39883292e+01 -9.32954440e+00 
 2.42661010e+01  8.21633337e+01  2.42661010e+01 -9.43564473e+00 
 2.45470892e+01  8.21606157e+01  2.45470892e+01 -9.54290722e+00 
 2.48313311e+01  8.21578362e+01  2.48313311e+01 -9.65134309e+00 
 2.51188643e+01  8.21549939e+01  2.51188643e+01 -9.76096361e+00 
 2.54097271e+01  8.21520872e+01  2.54097271e+01 -9.87178009e+00 
 2.57039578e+01  8.21491148e+01  2.57039578e+01 -9.98380390e+00 
 2.60015956e+01  8.21460753e+01  2.60015956e+01 -1.00970465e+01 
 2.63026799e+01  8.21429673e+01  2.63026799e+01 -1.02115193e+01 
 2.66072506e+01  8.21397891e+01  2.66072506e+01 -1.03272338e+01 
 2.69153480e+01  8.21365393e+01  2.69153480e+01 -1.04442017e+01 
 2.72270131e+01  8.21332163e+01  2.72270131e+01 -1.05624345e+01 
 2.75422870e+01  8.21298185e+01  2.75422870e+01 -1.06819438e+01 
 2.78612117e+01  8.21263444e+01  2.78612117e+01 -1.08027413e+01 
 2.81838293e+01  8.21227922e+01  2.81838293e+01 -1.09248389e+01 
 2.85101827e+01  8.21191602e+01  2.85101827e+01 -1.10482481e+01 
 2.88403150e+01  8.21154468e+01  2.88403150e+01 -1.11729808e+01 
 2.91742701e+01  8.21116502e+01  2.91742701e+01 -1.12990487e+01 
 2.95120923e+01  8.21077686e+01  2.95120923e+01 -1.14264638e+01 
 2.98538262e+01  8.21038002e+01  2.98538262e+01 -1.15552378e+01 
 3.01995172e+01  8.20997430e+01  3.01995172e+01 -1.16853827e+01 
 3.05492111e+01  8.20955953e+01  3.05492111e+01 -1.18169103e+01 
 3.09029543e+01  8.20913551e+01  3.09029543e+01 -1.19498324e+01 
 3.12607937e+01  8.20870204e+01  3.12607937e+01 -1.20841610e+01 
 3.16227766e+01  8.20825892e+01  3.16227766e+01 -1.22199080e+01 
 3.19889511e+01  8.20780594e+01  3.19889511e+01 -1.23570853e+01 
 3.23593657e+01  8.20734291e+01  3.23593657e+01 -1.24957047e+01 
