 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 1.63000000e-06  1.05000000e+01  1.63000000e-06  1.04998686e+01  1.63000000e-06  1.28074343e+00  1.63000000e-06  1.04999997e+01 
 1.64000000e-06  1.05000000e+01  1.64000000e-06  1.04998701e+01  1.64000000e-06  1.28014348e+00  1.64000000e-06  1.04999978e+01 
 1.65000000e-06  1.05000000e+01  1.65000000e-06  1.04998716e+01  1.65000000e-06  1.27957408e+00  1.65000000e-06  1.04999997e+01 
 1.66000000e-06  1.05000000e+01  1.66000000e-06  1.04998729e+01  1.66000000e-06  1.27903377e+00  1.66000000e-06  1.04999979e+01 
 1.67000000e-06  1.05000000e+01  1.67000000e-06  1.04998743e+01  1.67000000e-06  1.27852125e+00  1.67000000e-06  1.04999996e+01 
 1.68000000e-06  1.05000000e+01  1.68000000e-06  1.04998755e+01  1.68000000e-06  1.27803520e+00  1.68000000e-06  1.04999980e+01 
 1.69000000e-06  1.05000000e+01  1.69000000e-06  1.04998767e+01  1.69000000e-06  1.27757443e+00  1.69000000e-06  1.04999995e+01 
 1.70000000e-06  1.05000000e+01  1.70000000e-06  1.04998779e+01  1.70000000e-06  1.27713774e+00  1.70000000e-06  1.04999982e+01 
 1.71000000e-06  1.05000000e+01  1.71000000e-06  1.04998789e+01  1.71000000e-06  1.27672404e+00  1.71000000e-06  1.04999995e+01 
 1.72000000e-06  1.05000000e+01  1.72000000e-06  1.04998800e+01  1.72000000e-06  1.27633225e+00  1.72000000e-06  1.04999983e+01 
 1.73000000e-06  1.05000000e+01  1.73000000e-06  1.04998810e+01  1.73000000e-06  1.27596138e+00  1.73000000e-06  1.04999994e+01 
 1.74000000e-06  1.05000000e+01  1.74000000e-06  1.04998819e+01  1.74000000e-06  1.27561042e+00  1.74000000e-06  1.04999984e+01 
 1.75000000e-06  1.05000000e+01  1.75000000e-06  1.04998828e+01  1.75000000e-06  1.27527850e+00  1.75000000e-06  1.04999994e+01 
 1.76000000e-06  1.05000000e+01  1.76000000e-06  1.04998836e+01  1.76000000e-06  1.27496468e+00  1.76000000e-06  1.04999984e+01 
 1.77000000e-06  1.05000000e+01  1.77000000e-06  1.04998844e+01  1.77000000e-06  1.27466818e+00  1.77000000e-06  1.04999994e+01 
 1.78000000e-06  1.05000000e+01  1.78000000e-06  1.04998852e+01  1.78000000e-06  1.27438814e+00  1.78000000e-06  1.04999985e+01 
 1.79000000e-06  1.05000000e+01  1.79000000e-06  1.04998859e+01  1.79000000e-06  1.27412385e+00  1.79000000e-06  1.04999993e+01 
 1.80000000e-06  1.05000000e+01  1.80000000e-06  1.04998866e+01  1.80000000e-06  1.27387454e+00  1.80000000e-06  1.04999986e+01 
 1.81000000e-06  1.05000000e+01  1.81000000e-06  1.04998873e+01  1.81000000e-06  1.27363954e+00  1.81000000e-06  1.04999993e+01 
 1.82000000e-06  1.05000000e+01  1.82000000e-06  1.04998879e+01  1.82000000e-06  1.27341816e+00  1.82000000e-06  1.04999986e+01 
 1.83000000e-06  1.05000000e+01  1.83000000e-06  1.04998886e+01  1.83000000e-06  1.27320981e+00  1.83000000e-06  1.04999993e+01 
 1.84000000e-06  1.05000000e+01  1.84000000e-06  1.04998891e+01  1.84000000e-06  1.27301384e+00  1.84000000e-06  1.04999987e+01 
 1.85000000e-06  1.05000000e+01  1.85000000e-06  1.04998897e+01  1.85000000e-06  1.27282972e+00  1.85000000e-06  1.04999993e+01 
 1.86000000e-06  1.05000000e+01  1.86000000e-06  1.04998902e+01  1.86000000e-06  1.27265686e+00  1.86000000e-06  1.04999987e+01 
 1.87000000e-06  1.05000000e+01  1.87000000e-06  1.04998907e+01  1.87000000e-06  1.27249478e+00  1.87000000e-06  1.04999993e+01 
 1.88000000e-06  1.05000000e+01  1.88000000e-06  1.04998912e+01  1.88000000e-06  1.27234294e+00  1.88000000e-06  1.04999987e+01 
 1.89000000e-06  1.05000000e+01  1.89000000e-06  1.04998916e+01  1.89000000e-06  1.27220090e+00  1.89000000e-06  1.04999993e+01 
 1.90000000e-06  1.05000000e+01  1.90000000e-06  1.04998921e+01  1.90000000e-06  1.27206818e+00  1.90000000e-06  1.04999988e+01 
 1.91000000e-06  1.05000000e+01  1.91000000e-06  1.04998925e+01  1.91000000e-06  1.27194438e+00  1.91000000e-06  1.04999992e+01 
 1.92000000e-06  1.05000000e+01  1.92000000e-06  1.04998929e+01  1.92000000e-06  1.27182905e+00  1.92000000e-06  1.04999988e+01 
 1.93000000e-06  1.05000000e+01  1.93000000e-06  1.04998933e+01  1.93000000e-06  1.27172184e+00  1.93000000e-06  1.04999992e+01 
 1.94000000e-06  1.05000000e+01  1.94000000e-06  1.04998936e+01  1.94000000e-06  1.27162234e+00  1.94000000e-06  1.04999988e+01 
 1.95000000e-06  1.05000000e+01  1.95000000e-06  1.04998940e+01  1.95000000e-06  1.27153022e+00  1.95000000e-06  1.04999992e+01 
 1.96000000e-06  1.05000000e+01  1.96000000e-06  1.04998943e+01  1.96000000e-06  1.27144511e+00  1.96000000e-06  1.04999988e+01 
 1.97000000e-06  1.05000000e+01  1.97000000e-06  1.04998946e+01  1.97000000e-06  1.27136673e+00  1.97000000e-06  1.04999992e+01 
 1.98000000e-06  1.05000000e+01  1.98000000e-06  1.04998949e+01  1.98000000e-06  1.27129473e+00  1.98000000e-06  1.04999989e+01 
 1.99000000e-06  1.05000000e+01  1.99000000e-06  1.04998952e+01  1.99000000e-06  1.27122884e+00  1.99000000e-06  1.04999992e+01 
 2.00000000e-06  1.05000000e+01  2.00000000e-06  1.04998955e+01  2.00000000e-06  1.27116877e+00  2.00000000e-06  1.04999989e+01 
 2.01000000e-06  1.05000000e+01  2.01000000e-06  1.04998957e+01  2.01000000e-06  1.27111426e+00  2.01000000e-06  1.04999992e+01 
 2.02000000e-06  1.05000000e+01  2.02000000e-06  1.04998960e+01  2.02000000e-06  1.27106504e+00  2.02000000e-06  1.04999989e+01 
 2.03000000e-06  1.05000000e+01  2.03000000e-06  1.04998962e+01  2.03000000e-06  1.27102090e+00  2.03000000e-06  1.04999992e+01 
 2.04000000e-06  1.05000000e+01  2.04000000e-06  1.04998964e+01  2.04000000e-06  1.27098156e+00  2.04000000e-06  1.04999989e+01 
 2.05000000e-06  1.05000000e+01  2.05000000e-06  1.04998966e+01  2.05000000e-06  1.27094685e+00  2.05000000e-06  1.04999992e+01 
 2.06000000e-06  1.05000000e+01  2.06000000e-06  1.04998968e+01  2.06000000e-06  1.27091652e+00  2.06000000e-06  1.04999989e+01 
 2.07000000e-06  1.05000000e+01  2.07000000e-06  1.04998970e+01  2.07000000e-06  1.27089040e+00  2.07000000e-06  1.04999992e+01 
 2.08000000e-06  1.05000000e+01  2.08000000e-06  1.04998972e+01  2.08000000e-06  1.27086826e+00  2.08000000e-06  1.04999989e+01 
 2.09000000e-06  1.05000000e+01  2.09000000e-06  1.04998974e+01  2.09000000e-06  1.27084997e+00  2.09000000e-06  1.04999992e+01 
 2.10000000e-06  1.05000000e+01  2.10000000e-06  1.04998976e+01  2.10000000e-06  1.27083531e+00  2.10000000e-06  1.04999989e+01 
 2.11000000e-06  1.05000000e+01  2.11000000e-06  1.04998977e+01  2.11000000e-06  1.27082414e+00  2.11000000e-06  1.04999992e+01 
 2.12000000e-06  1.05000000e+01  2.12000000e-06  1.04998979e+01  2.12000000e-06  1.27081629e+00  2.12000000e-06  1.04999989e+01 
 2.13000000e-06  1.05000000e+01  2.13000000e-06  1.04998980e+01  2.13000000e-06  1.27081163e+00  2.13000000e-06  1.04999992e+01 
 2.14000000e-06  1.05000000e+01  2.14000000e-06  1.04998982e+01  2.14000000e-06  1.27080998e+00  2.14000000e-06  1.04999989e+01 
 2.15000000e-06  1.05000000e+01  2.15000000e-06  1.04998983e+01  2.15000000e-06  1.27081124e+00  2.15000000e-06  1.04999992e+01 
 2.16000000e-06  1.05000000e+01  2.16000000e-06  1.04998985e+01  2.16000000e-06  1.27081526e+00  2.16000000e-06  1.04999990e+01 
 2.17000000e-06  1.05000000e+01  2.17000000e-06  1.04998986e+01  2.17000000e-06  1.27082192e+00  2.17000000e-06  1.04999992e+01 
 2.18000000e-06  1.05000000e+01  2.18000000e-06  1.04998987e+01  2.18000000e-06  1.27083110e+00  2.18000000e-06  1.04999990e+01 
 2.19000000e-06  1.05000000e+01  2.19000000e-06  1.04998988e+01  2.19000000e-06  1.27084269e+00  2.19000000e-06  1.04999992e+01 
 2.20000000e-06  1.05000000e+01  2.20000000e-06  1.04998989e+01  2.20000000e-06  1.27085657e+00  2.20000000e-06  1.04999990e+01 
 2.21000000e-06  1.05000000e+01  2.21000000e-06  1.04998990e+01  2.21000000e-06  1.27087266e+00  2.21000000e-06  1.04999992e+01 
 2.22000000e-06  1.05000000e+01  2.22000000e-06  1.04998991e+01  2.22000000e-06  1.27089084e+00  2.22000000e-06  1.04999990e+01 
 2.23000000e-06  1.05000000e+01  2.23000000e-06  1.04998992e+01  2.23000000e-06  1.27091104e+00  2.23000000e-06  1.04999992e+01 
 2.24000000e-06  1.05000000e+01  2.24000000e-06  1.04998993e+01  2.24000000e-06  1.27093314e+00  2.24000000e-06  1.04999990e+01 
 2.25000000e-06  1.05000000e+01  2.25000000e-06  1.04998994e+01  2.25000000e-06  1.27095709e+00  2.25000000e-06  1.04999992e+01 
 2.26000000e-06  1.05000000e+01  2.26000000e-06  1.04998995e+01  2.26000000e-06  1.27098277e+00  2.26000000e-06  1.04999990e+01 
 2.27000000e-06  1.05000000e+01  2.27000000e-06  1.04998996e+01  2.27000000e-06  1.27101014e+00  2.27000000e-06  1.04999992e+01 
 2.28000000e-06  1.05000000e+01  2.28000000e-06  1.04998996e+01  2.28000000e-06  1.27103910e+00  2.28000000e-06  1.04999990e+01 
 2.29000000e-06  1.05000000e+01  2.29000000e-06  1.04998997e+01  2.29000000e-06  1.27106959e+00  2.29000000e-06  1.04999992e+01 
 2.30000000e-06  1.05000000e+01  2.30000000e-06  1.04998998e+01  2.30000000e-06  1.27110154e+00  2.30000000e-06  1.04999990e+01 
 2.31000000e-06  1.05000000e+01  2.31000000e-06  1.04998998e+01  2.31000000e-06  1.27113490e+00  2.31000000e-06  1.04999992e+01 
 2.32000000e-06  1.05000000e+01  2.32000000e-06  1.04998999e+01  2.32000000e-06  1.27116958e+00  2.32000000e-06  1.04999990e+01 
 2.33000000e-06  1.05000000e+01  2.33000000e-06  1.04999000e+01  2.33000000e-06  1.27120555e+00  2.33000000e-06  1.04999992e+01 
 2.34000000e-06  1.05000000e+01  2.34000000e-06  1.04999000e+01  2.34000000e-06  1.27124273e+00  2.34000000e-06  1.04999990e+01 
 2.35000000e-06  1.05000000e+01  2.35000000e-06  1.04999001e+01  2.35000000e-06  1.27128109e+00  2.35000000e-06  1.04999992e+01 
 2.36000000e-06  1.05000000e+01  2.36000000e-06  1.04999001e+01  2.36000000e-06  1.27132056e+00  2.36000000e-06  1.04999990e+01 
 2.37000000e-06  1.05000000e+01  2.37000000e-06  1.04999002e+01  2.37000000e-06  1.27136111e+00  2.37000000e-06  1.04999992e+01 
 2.38000000e-06  1.05000000e+01  2.38000000e-06  1.04999002e+01  2.38000000e-06  1.27140268e+00  2.38000000e-06  1.04999990e+01 
 2.39000000e-06  1.05000000e+01  2.39000000e-06  1.04999003e+01  2.39000000e-06  1.27144523e+00  2.39000000e-06  1.04999992e+01 
 2.40000000e-06  1.05000000e+01  2.40000000e-06  1.04999003e+01  2.40000000e-06  1.27148871e+00  2.40000000e-06  1.04999990e+01 
 2.41000000e-06  1.05000000e+01  2.41000000e-06  1.04999004e+01  2.41000000e-06  1.27153310e+00  2.41000000e-06  1.04999992e+01 
 2.42000000e-06  1.05000000e+01  2.42000000e-06  1.04999004e+01  2.42000000e-06  1.27157834e+00  2.42000000e-06  1.04999990e+01 
 2.43000000e-06  1.05000000e+01  2.43000000e-06  1.04999005e+01  2.43000000e-06  1.27162441e+00  2.43000000e-06  1.04999992e+01 
 2.44000000e-06  1.05000000e+01  2.44000000e-06  1.04999005e+01  2.44000000e-06  1.27167126e+00  2.44000000e-06  1.04999990e+01 
 2.45000000e-06  1.05000000e+01  2.45000000e-06  1.04999005e+01  2.45000000e-06  1.27171887e+00  2.45000000e-06  1.04999992e+01 
 2.46000000e-06  1.05000000e+01  2.46000000e-06  1.04999006e+01  2.46000000e-06  1.27176720e+00  2.46000000e-06  1.04999990e+01 
 2.47000000e-06  1.05000000e+01  2.47000000e-06  1.04999006e+01  2.47000000e-06  1.27181622e+00  2.47000000e-06  1.04999992e+01 
 2.48000000e-06  1.05000000e+01  2.48000000e-06  1.04999006e+01  2.48000000e-06  1.27186590e+00  2.48000000e-06  1.04999990e+01 
 2.49000000e-06  1.05000000e+01  2.49000000e-06  1.04999007e+01  2.49000000e-06  1.27191623e+00  2.49000000e-06  1.04999992e+01 
 2.50000000e-06  1.05000000e+01  2.50000000e-06  1.04999007e+01  2.50000000e-06  1.27196715e+00  2.50000000e-06  1.04999990e+01 
 2.51000000e-06  1.05000000e+01  2.51000000e-06  1.04999007e+01  2.51000000e-06  1.27201867e+00  2.51000000e-06  1.04999992e+01 
 2.52000000e-06  1.05000000e+01  2.52000000e-06  1.04999008e+01  2.52000000e-06  1.27207073e+00  2.52000000e-06  1.04999990e+01 
 2.53000000e-06  1.05000000e+01  2.53000000e-06  1.04999008e+01  2.53000000e-06  1.27212334e+00  2.53000000e-06  1.04999992e+01 
 2.54000000e-06  1.05000000e+01  2.54000000e-06  1.04999008e+01  2.54000000e-06  1.27217646e+00  2.54000000e-06  1.04999990e+01 
 2.55000000e-06  1.05000000e+01  2.55000000e-06  1.04999008e+01  2.55000000e-06  1.27223007e+00  2.55000000e-06  1.04999992e+01 
 2.56000000e-06  1.05000000e+01  2.56000000e-06  1.04999009e+01  2.56000000e-06  1.27228415e+00  2.56000000e-06  1.04999990e+01 
 2.57000000e-06  1.05000000e+01  2.57000000e-06  1.04999009e+01  2.57000000e-06  1.27233869e+00  2.57000000e-06  1.04999992e+01 
 2.58000000e-06  1.05000000e+01  2.58000000e-06  1.04999009e+01  2.58000000e-06  1.27239366e+00  2.58000000e-06  1.04999990e+01 
 2.59000000e-06  1.05000000e+01  2.59000000e-06  1.04999009e+01  2.59000000e-06  1.27244905e+00  2.59000000e-06  1.04999992e+01 
 2.60000000e-06  1.05000000e+01  2.60000000e-06  1.04999009e+01  2.60000000e-06  1.27250483e+00  2.60000000e-06  1.04999990e+01 
 2.61000000e-06  1.05000000e+01  2.61000000e-06  1.04999010e+01  2.61000000e-06  1.27256100e+00  2.61000000e-06  1.04999992e+01 
 2.62000000e-06  1.05000000e+01  2.62000000e-06  1.04999010e+01  2.62000000e-06  1.27261754e+00  2.62000000e-06  1.04999990e+01 
 2.63000000e-06  1.05000000e+01  2.63000000e-06  1.04999010e+01  2.63000000e-06  1.27267444e+00  2.63000000e-06  1.04999992e+01 
 2.64000000e-06  1.05000000e+01  2.64000000e-06  1.04999010e+01  2.64000000e-06  1.27273166e+00  2.64000000e-06  1.04999990e+01 
 2.65000000e-06  1.05000000e+01  2.65000000e-06  1.04999010e+01  2.65000000e-06  1.27278922e+00  2.65000000e-06  1.04999992e+01 
 2.66000000e-06  1.05000000e+01  2.66000000e-06  1.04999011e+01  2.66000000e-06  1.27284709e+00  2.66000000e-06  1.04999990e+01 
 2.67000000e-06  1.05000000e+01  2.67000000e-06  1.04999011e+01  2.67000000e-06  1.27290526e+00  2.67000000e-06  1.04999992e+01 
 2.68000000e-06  1.05000000e+01  2.68000000e-06  1.04999011e+01  2.68000000e-06  1.27296372e+00  2.68000000e-06  1.04999990e+01 
 2.69000000e-06  1.05000000e+01  2.69000000e-06  1.04999011e+01  2.69000000e-06  1.27302246e+00  2.69000000e-06  1.04999992e+01 
 2.70000000e-06  1.05000000e+01  2.70000000e-06  1.04999011e+01  2.70000000e-06  1.27308146e+00  2.70000000e-06  1.04999990e+01 
 2.71000000e-06  1.05000000e+01  2.71000000e-06  1.04999011e+01  2.71000000e-06  1.27314072e+00  2.71000000e-06  1.04999992e+01 
 2.72000000e-06  1.05000000e+01  2.72000000e-06  1.04999011e+01  2.72000000e-06  1.27320022e+00  2.72000000e-06  1.04999990e+01 
 2.73000000e-06  1.05000000e+01  2.73000000e-06  1.04999011e+01  2.73000000e-06  1.27325997e+00  2.73000000e-06  1.04999992e+01 
 2.74000000e-06  1.05000000e+01  2.74000000e-06  1.04999012e+01  2.74000000e-06  1.27331993e+00  2.74000000e-06  1.04999990e+01 
 2.75000000e-06  1.05000000e+01  2.75000000e-06  1.04999012e+01  2.75000000e-06  1.27338012e+00  2.75000000e-06  1.04999992e+01 
 2.76000000e-06  1.05000000e+01  2.76000000e-06  1.04999012e+01  2.76000000e-06  1.27344052e+00  2.76000000e-06  1.04999990e+01 
 2.77000000e-06  1.05000000e+01  2.77000000e-06  1.04999012e+01  2.77000000e-06  1.27350112e+00  2.77000000e-06  1.04999992e+01 
 2.78000000e-06  1.05000000e+01  2.78000000e-06  1.04999012e+01  2.78000000e-06  1.27356191e+00  2.78000000e-06  1.04999990e+01 
 2.79000000e-06  1.05000000e+01  2.79000000e-06  1.04999012e+01  2.79000000e-06  1.27362290e+00  2.79000000e-06  1.04999992e+01 
 2.80000000e-06  1.05000000e+01  2.80000000e-06  1.04999012e+01  2.80000000e-06  1.27368406e+00  2.80000000e-06  1.04999990e+01 
 2.81000000e-06  1.05000000e+01  2.81000000e-06  1.04999012e+01  2.81000000e-06  1.27374540e+00  2.81000000e-06  1.04999992e+01 
 2.82000000e-06  1.05000000e+01  2.82000000e-06  1.04999012e+01  2.82000000e-06  1.27380690e+00  2.82000000e-06  1.04999990e+01 
 2.83000000e-06  1.05000000e+01  2.83000000e-06  1.04999013e+01  2.83000000e-06  1.27386857e+00  2.83000000e-06  1.04999992e+01 
 2.84000000e-06  1.05000000e+01  2.84000000e-06  1.04999013e+01  2.84000000e-06  1.27393038e+00  2.84000000e-06  1.04999990e+01 
 2.85000000e-06  1.05000000e+01  2.85000000e-06  1.04999013e+01  2.85000000e-06  1.27399236e+00  2.85000000e-06  1.04999992e+01 
 2.86000000e-06  1.05000000e+01  2.86000000e-06  1.04999013e+01  2.86000000e-06  1.27405446e+00  2.86000000e-06  1.04999990e+01 
 2.87000000e-06  1.05000000e+01  2.87000000e-06  1.04999013e+01  2.87000000e-06  1.27411672e+00  2.87000000e-06  1.04999992e+01 
 2.88000000e-06  1.05000000e+01  2.88000000e-06  1.04999013e+01  2.88000000e-06  1.27417910e+00  2.88000000e-06  1.04999990e+01 
 2.89000000e-06  1.05000000e+01  2.89000000e-06  1.04999013e+01  2.89000000e-06  1.27424162e+00  2.89000000e-06  1.04999992e+01 
 2.90000000e-06  1.05000000e+01  2.90000000e-06  1.04999013e+01  2.90000000e-06  1.27430425e+00  2.90000000e-06  1.04999990e+01 
 2.91000000e-06  1.05000000e+01  2.91000000e-06  1.04999013e+01  2.91000000e-06  1.27436701e+00  2.91000000e-06  1.04999992e+01 
 2.92000000e-06  1.05000000e+01  2.92000000e-06  1.04999013e+01  2.92000000e-06  1.27442988e+00  2.92000000e-06  1.04999990e+01 
 2.93000000e-06  1.05000000e+01  2.93000000e-06  1.04999013e+01  2.93000000e-06  1.27449287e+00  2.93000000e-06  1.04999992e+01 
 2.94000000e-06  1.05000000e+01  2.94000000e-06  1.04999013e+01  2.94000000e-06  1.27455596e+00  2.94000000e-06  1.04999990e+01 
 2.95000000e-06  1.05000000e+01  2.95000000e-06  1.04999013e+01  2.95000000e-06  1.27461916e+00  2.95000000e-06  1.04999992e+01 
 2.96000000e-06  1.05000000e+01  2.96000000e-06  1.04999013e+01  2.96000000e-06  1.27468245e+00  2.96000000e-06  1.04999990e+01 
 2.97000000e-06  1.05000000e+01  2.97000000e-06  1.04999014e+01  2.97000000e-06  1.27474584e+00  2.97000000e-06  1.04999992e+01 
 2.98000000e-06  1.05000000e+01  2.98000000e-06  1.04999014e+01  2.98000000e-06  1.27480932e+00  2.98000000e-06  1.04999990e+01 
 2.99000000e-06  1.05000000e+01  2.99000000e-06  1.04999014e+01  2.99000000e-06  1.27487290e+00  2.99000000e-06  1.04999992e+01 
 3.00000000e-06  1.05000000e+01  3.00000000e-06  1.04999014e+01  3.00000000e-06  1.27493656e+00  3.00000000e-06  1.04999990e+01 
 3.01000000e-06  1.05000000e+01  3.01000000e-06  1.04999014e+01  3.01000000e-06  1.27500031e+00  3.01000000e-06  1.04999992e+01 
 3.02000000e-06  1.05000000e+01  3.02000000e-06  1.04999014e+01  3.02000000e-06  1.27506413e+00  3.02000000e-06  1.04999990e+01 
 3.03000000e-06  1.05000000e+01  3.03000000e-06  1.04999014e+01  3.03000000e-06  1.27512804e+00  3.03000000e-06  1.04999992e+01 
 3.04000000e-06  1.05000000e+01  3.04000000e-06  1.04999014e+01  3.04000000e-06  1.27519202e+00  3.04000000e-06  1.04999990e+01 
 3.05000000e-06  1.05000000e+01  3.05000000e-06  1.04999014e+01  3.05000000e-06  1.27525608e+00  3.05000000e-06  1.04999992e+01 
 3.06000000e-06  1.05000000e+01  3.06000000e-06  1.04999014e+01  3.06000000e-06  1.27532020e+00  3.06000000e-06  1.04999990e+01 
 3.07000000e-06  1.05000000e+01  3.07000000e-06  1.04999014e+01  3.07000000e-06  1.27538439e+00  3.07000000e-06  1.04999992e+01 
 3.08000000e-06  1.05000000e+01  3.08000000e-06  1.04999014e+01  3.08000000e-06  1.27544865e+00  3.08000000e-06  1.04999990e+01 
 3.09000000e-06  1.05000000e+01  3.09000000e-06  1.04999014e+01  3.09000000e-06  1.27551298e+00  3.09000000e-06  1.04999992e+01 
 3.10000000e-06  1.05000000e+01  3.10000000e-06  1.04999014e+01  3.10000000e-06  1.27557736e+00  3.10000000e-06  1.04999990e+01 
 3.11000000e-06  1.05000000e+01  3.11000000e-06  1.04999014e+01  3.11000000e-06  1.27564180e+00  3.11000000e-06  1.04999992e+01 
 3.12000000e-06  1.05000000e+01  3.12000000e-06  1.04999014e+01  3.12000000e-06  1.27570630e+00  3.12000000e-06  1.04999990e+01 
 3.13000000e-06  1.05000000e+01  3.13000000e-06  1.04999014e+01  3.13000000e-06  1.27577087e+00  3.13000000e-06  1.04999992e+01 
 3.14000000e-06  1.05000000e+01  3.14000000e-06  1.04999014e+01  3.14000000e-06  1.27583547e+00  3.14000000e-06  1.04999990e+01 
 3.15000000e-06  1.05000000e+01  3.15000000e-06  1.04999014e+01  3.15000000e-06  1.27590015e+00  3.15000000e-06  1.04999992e+01 
 3.16000000e-06  1.05000000e+01  3.16000000e-06  1.04999014e+01  3.16000000e-06  1.27596486e+00  3.16000000e-06  1.04999990e+01 
 3.17000000e-06  1.05000000e+01  3.17000000e-06  1.04999014e+01  3.17000000e-06  1.27602963e+00  3.17000000e-06  1.04999992e+01 
 3.18000000e-06  1.05000000e+01  3.18000000e-06  1.04999014e+01  3.18000000e-06  1.27609444e+00  3.18000000e-06  1.04999990e+01 
 3.19000000e-06  1.05000000e+01  3.19000000e-06  1.04999014e+01  3.19000000e-06  1.27615930e+00  3.19000000e-06  1.04999992e+01 
 3.20000000e-06  1.05000000e+01  3.20000000e-06  1.04999014e+01  3.20000000e-06  1.27622420e+00  3.20000000e-06  1.04999990e+01 
 3.21000000e-06  1.05000000e+01  3.21000000e-06  1.04999014e+01  3.21000000e-06  1.27628916e+00  3.21000000e-06  1.04999992e+01 
 3.22000000e-06  1.05000000e+01  3.22000000e-06  1.04999014e+01  3.22000000e-06  1.27635414e+00  3.22000000e-06  1.04999990e+01 
 3.23000000e-06  1.05000000e+01  3.23000000e-06  1.04999015e+01  3.23000000e-06  1.27641918e+00  3.23000000e-06  1.04999992e+01 
