 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 7.54667796e-06  7.54667796e+00  7.54667796e-06  4.43378052e+00  7.54667796e-06  6.37821834e+00  7.54667796e-06  2.50236105e+00  7.54667796e-06  7.54903105e+00  7.54667796e-06  7.91924814e-03 
 7.64667796e-06  7.64667796e+00  7.64667796e-06  4.45513211e+00  7.64667796e-06  6.48236109e+00  7.64667796e-06  2.51313665e+00  7.64667796e-06  7.64431030e+00  7.64667796e-06  8.22419288e-03 
 7.74667796e-06  7.74667796e+00  7.74667796e-06  4.47560984e+00  7.74667796e-06  6.58575700e+00  7.74667796e-06  2.52374812e+00  7.74667796e-06  7.74900010e+00  7.74667796e-06  8.53262185e-03 
 7.84667796e-06  7.84667796e+00  7.84667796e-06  4.49533398e+00  7.84667796e-06  6.68922861e+00  7.84667796e-06  2.53386497e+00  7.84667796e-06  7.84434058e+00  7.84667796e-06  8.84469677e-03 
 7.94667796e-06  7.94667796e+00  7.94667796e-06  4.51441312e+00  7.94667796e-06  6.79200071e+00  7.94667796e-06  2.54377542e+00  7.94667796e-06  7.94897111e+00  7.94667796e-06  9.16034645e-03 
 8.04667796e-06  8.04667796e+00  8.04667796e-06  4.53293872e+00  8.04667796e-06  6.89494760e+00  8.04667796e-06  2.55344351e+00  8.04667796e-06  8.04436893e+00  8.04667796e-06  9.47972236e-03 
 8.14667796e-06  8.14667796e+00  8.14667796e-06  4.55097901e+00  8.14667796e-06  6.99732450e+00  8.14667796e-06  2.56284813e+00  8.14667796e-06  8.14894392e+00  8.14667796e-06  9.80273528e-03 
 8.24667796e-06  8.24667796e+00  8.24667796e-06  4.56858969e+00  8.24667796e-06  7.09995342e+00  8.24667796e-06  2.57221029e+00  8.24667796e-06  8.24439554e+00  8.24667796e-06  1.01295254e-02 
 8.34667796e-06  8.34667796e+00  8.34667796e-06  4.58581319e+00  8.34667796e-06  7.20208756e+00  8.34667796e-06  2.58124903e+00  8.34667796e-06  8.34891838e+00  8.34667796e-06  1.04599905e-02 
 8.44667796e-06  8.44667796e+00  8.44667796e-06  4.60268533e+00  8.44667796e-06  7.30451744e+00  8.44667796e-06  2.59042364e+00  8.44667796e-06  8.44442054e+00  8.44667796e-06  1.07942673e-02 
 8.54667796e-06  8.54667796e+00  8.54667796e-06  4.61922835e+00  8.54667796e-06  7.40653481e+00  8.54667796e-06  2.59924284e+00  8.54667796e-06  8.54889435e+00  8.54667796e-06  1.11322438e-02 
 8.64667796e-06  8.64667796e+00  8.64667796e-06  4.63545528e+00  8.64667796e-06  7.50891052e+00  8.64667796e-06  2.60835016e+00  8.64667796e-06  8.64444406e+00  8.64667796e-06  1.14740504e-02 
 8.74667796e-06  8.74667796e+00  8.74667796e-06  4.65131614e+00  8.74667796e-06  7.61127935e+00  8.74667796e-06  2.61737133e+00  8.74667796e-06  8.74887171e+00  8.74667796e-06  1.18195713e-02 
 8.84667796e-06  8.84667796e+00  8.84667796e-06  4.66661877e+00  8.84667796e-06  7.71492941e+00  8.84667796e-06  2.62718429e+00  8.84667796e-06  8.84446623e+00  8.84667796e-06  1.21688730e-02 
 8.94667796e-06  8.94667796e+00  8.94667796e-06  4.68097635e+00  8.94667796e-06  7.81986239e+00  8.94667796e-06  2.63731802e+00  8.94667796e-06  8.94885036e+00  8.94667796e-06  1.25217217e-02 
 9.04667796e-06  9.04667796e+00  9.04667796e-06  4.69397703e+00  9.04667796e-06  7.92634528e+00  9.04667796e-06  2.64770565e+00  9.04667796e-06  9.04448713e+00  9.04667796e-06  1.28780170e-02 
 9.14667796e-06  9.14667796e+00  9.14667796e-06  4.70563643e+00  9.14667796e-06  8.03141736e+00  9.14667796e-06  2.65649909e+00  9.14667796e-06  9.14883019e+00  9.14667796e-06  1.32375574e-02 
 9.24667796e-06  9.24667796e+00  9.24667796e-06  4.71659505e+00  9.24667796e-06  8.13393736e+00  9.24667796e-06  2.66476032e+00  9.24667796e-06  9.24450688e+00  9.24667796e-06  1.36007059e-02 
 9.34667796e-06  9.34667796e+00  9.34667796e-06  4.72767445e+00  9.34667796e-06  8.23375243e+00  9.34667796e-06  2.67247474e+00  9.34667796e-06  9.34881112e+00  9.34667796e-06  1.39677127e-02 
 9.44667796e-06  9.44667796e+00  9.44667796e-06  4.73934805e+00  9.44667796e-06  8.33324823e+00  9.44667796e-06  2.68104962e+00  9.44667796e-06  9.44452555e+00  9.44667796e-06  1.43389071e-02 
 9.54667796e-06  9.54667796e+00  9.54667796e-06  4.75162941e+00  9.54667796e-06  8.43302877e+00  9.54667796e-06  2.68961702e+00  9.54667796e-06  9.54879306e+00  9.54667796e-06  1.47141832e-02 
 9.64667796e-06  9.64667796e+00  9.64667796e-06  4.76426822e+00  9.64667796e-06  8.53417699e+00  9.64667796e-06  2.69905391e+00  9.64667796e-06  9.64454322e+00  9.64667796e-06  1.50935613e-02 
