 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            ibvdd           time            p_pass         
 6.96450000e-04  7.00000000e+00  6.96450000e-04  1.14140433e+00  6.96450000e-04  6.99625737e+00  6.96450000e-04  1.16631780e+00  6.96450000e-04  5.03090018e-05  6.96450000e-04  2.94740100e-04 
 6.96550000e-04  7.00000000e+00  6.96550000e-04  1.14139314e+00  6.96550000e-04  6.99625735e+00  6.96550000e-04  1.16630688e+00  6.96550000e-04  5.03093535e-05  6.96550000e-04  2.94742723e-04 
 6.96650000e-04  7.00000000e+00  6.96650000e-04  1.14138196e+00  6.96650000e-04  6.99625732e+00  6.96650000e-04  1.16629596e+00  6.96650000e-04  5.03096086e-05  6.96650000e-04  2.94744781e-04 
 6.96750000e-04  7.00000000e+00  6.96750000e-04  1.14137077e+00  6.96750000e-04  6.99625730e+00  6.96750000e-04  1.16628504e+00  6.96750000e-04  5.03099603e-05  6.96750000e-04  2.94747404e-04 
 6.96850000e-04  7.00000000e+00  6.96850000e-04  1.14135958e+00  6.96850000e-04  6.99625728e+00  6.96850000e-04  1.16627412e+00  6.96850000e-04  5.03102155e-05  6.96850000e-04  2.94749462e-04 
 6.96950000e-04  7.00000000e+00  6.96950000e-04  1.14134838e+00  6.96950000e-04  6.99625725e+00  6.96950000e-04  1.16626320e+00  6.96950000e-04  5.03105672e-05  6.96950000e-04  2.94752086e-04 
 6.97050000e-04  7.00000000e+00  6.97050000e-04  1.14133719e+00  6.97050000e-04  6.99625723e+00  6.97050000e-04  1.16625228e+00  6.97050000e-04  5.03108223e-05  6.97050000e-04  2.94754144e-04 
 6.97150000e-04  7.00000000e+00  6.97150000e-04  1.14132599e+00  6.97150000e-04  6.99625721e+00  6.97150000e-04  1.16624136e+00  6.97150000e-04  5.03111740e-05  6.97150000e-04  2.94756767e-04 
 6.97250000e-04  7.00000000e+00  6.97250000e-04  1.14131479e+00  6.97250000e-04  6.99625719e+00  6.97250000e-04  1.16623044e+00  6.97250000e-04  5.03114292e-05  6.97250000e-04  2.94758826e-04 
 6.97350000e-04  7.00000000e+00  6.97350000e-04  1.14130359e+00  6.97350000e-04  6.99625716e+00  6.97350000e-04  1.16621952e+00  6.97350000e-04  5.03117808e-05  6.97350000e-04  2.94761450e-04 
 6.97450000e-04  7.00000000e+00  6.97450000e-04  1.14129239e+00  6.97450000e-04  6.99625714e+00  6.97450000e-04  1.16620860e+00  6.97450000e-04  5.03120360e-05  6.97450000e-04  2.94763508e-04 
 6.97550000e-04  7.00000000e+00  6.97550000e-04  1.14128119e+00  6.97550000e-04  6.99625712e+00  6.97550000e-04  1.16619768e+00  6.97550000e-04  5.03123877e-05  6.97550000e-04  2.94766132e-04 
 6.97650000e-04  7.00000000e+00  6.97650000e-04  1.14126998e+00  6.97650000e-04  6.99625709e+00  6.97650000e-04  1.16618676e+00  6.97650000e-04  5.03126429e-05  6.97650000e-04  2.94768191e-04 
 6.97750000e-04  7.00000000e+00  6.97750000e-04  1.14125878e+00  6.97750000e-04  6.99625707e+00  6.97750000e-04  1.16617584e+00  6.97750000e-04  5.03129946e-05  6.97750000e-04  2.94770815e-04 
 6.97850000e-04  7.00000000e+00  6.97850000e-04  1.14124757e+00  6.97850000e-04  6.99625705e+00  6.97850000e-04  1.16616492e+00  6.97850000e-04  5.03132497e-05  6.97850000e-04  2.94772874e-04 
 6.97950000e-04  7.00000000e+00  6.97950000e-04  1.14123636e+00  6.97950000e-04  6.99625702e+00  6.97950000e-04  1.16615400e+00  6.97950000e-04  5.03136014e-05  6.97950000e-04  2.94775499e-04 
 6.98050000e-04  7.00000000e+00  6.98050000e-04  1.14122515e+00  6.98050000e-04  6.99625700e+00  6.98050000e-04  1.16614308e+00  6.98050000e-04  5.03138566e-05  6.98050000e-04  2.94777558e-04 
 6.98150000e-04  7.00000000e+00  6.98150000e-04  1.14121393e+00  6.98150000e-04  6.99625698e+00  6.98150000e-04  1.16613216e+00  6.98150000e-04  5.03142083e-05  6.98150000e-04  2.94780183e-04 
 6.98250000e-04  7.00000000e+00  6.98250000e-04  1.14120272e+00  6.98250000e-04  6.99625696e+00  6.98250000e-04  1.16612124e+00  6.98250000e-04  5.03144635e-05  6.98250000e-04  2.94782242e-04 
 6.98350000e-04  7.00000000e+00  6.98350000e-04  1.14119150e+00  6.98350000e-04  6.99625693e+00  6.98350000e-04  1.16611032e+00  6.98350000e-04  5.03148152e-05  6.98350000e-04  2.94784867e-04 
 6.98450000e-04  7.00000000e+00  6.98450000e-04  1.14118028e+00  6.98450000e-04  6.99625691e+00  6.98450000e-04  1.16609940e+00  6.98450000e-04  5.03150703e-05  6.98450000e-04  2.94786926e-04 
 6.98550000e-04  7.00000000e+00  6.98550000e-04  1.14116906e+00  6.98550000e-04  6.99625689e+00  6.98550000e-04  1.16608848e+00  6.98550000e-04  5.03154221e-05  6.98550000e-04  2.94789552e-04 
 6.98650000e-04  7.00000000e+00  6.98650000e-04  1.14115784e+00  6.98650000e-04  6.99625686e+00  6.98650000e-04  1.16607756e+00  6.98650000e-04  5.03156772e-05  6.98650000e-04  2.94791611e-04 
 6.98750000e-04  7.00000000e+00  6.98750000e-04  1.14114661e+00  6.98750000e-04  6.99625684e+00  6.98750000e-04  1.16606664e+00  6.98750000e-04  5.03160289e-05  6.98750000e-04  2.94794237e-04 
 6.98850000e-04  7.00000000e+00  6.98850000e-04  1.14113539e+00  6.98850000e-04  6.99625682e+00  6.98850000e-04  1.16605572e+00  6.98850000e-04  5.03162841e-05  6.98850000e-04  2.94796296e-04 
 6.98950000e-04  7.00000000e+00  6.98950000e-04  1.14112416e+00  6.98950000e-04  6.99625679e+00  6.98950000e-04  1.16604480e+00  6.98950000e-04  5.03166358e-05  6.98950000e-04  2.94798922e-04 
 6.99050000e-04  7.00000000e+00  6.99050000e-04  1.14111293e+00  6.99050000e-04  6.99625677e+00  6.99050000e-04  1.16603388e+00  6.99050000e-04  5.03168910e-05  6.99050000e-04  2.94800982e-04 
 6.99150000e-04  7.00000000e+00  6.99150000e-04  1.14110170e+00  6.99150000e-04  6.99625675e+00  6.99150000e-04  1.16602296e+00  6.99150000e-04  5.03172427e-05  6.99150000e-04  2.94803608e-04 
 6.99250000e-04  7.00000000e+00  6.99250000e-04  1.14109046e+00  6.99250000e-04  6.99625673e+00  6.99250000e-04  1.16601204e+00  6.99250000e-04  5.03174979e-05  6.99250000e-04  2.94805668e-04 
 6.99350000e-04  7.00000000e+00  6.99350000e-04  1.14107923e+00  6.99350000e-04  6.99625670e+00  6.99350000e-04  1.16600112e+00  6.99350000e-04  5.03178496e-05  6.99350000e-04  2.94808294e-04 
 6.99450000e-04  7.00000000e+00  6.99450000e-04  1.14106799e+00  6.99450000e-04  6.99625668e+00  6.99450000e-04  1.16599020e+00  6.99450000e-04  5.03181047e-05  6.99450000e-04  2.94810354e-04 
 6.99550000e-04  7.00000000e+00  6.99550000e-04  1.14105676e+00  6.99550000e-04  6.99625666e+00  6.99550000e-04  1.16597928e+00  6.99550000e-04  5.03184565e-05  6.99550000e-04  2.94812981e-04 
 6.99650000e-04  7.00000000e+00  6.99650000e-04  1.14104552e+00  6.99650000e-04  6.99625663e+00  6.99650000e-04  1.16596836e+00  6.99650000e-04  5.03187116e-05  6.99650000e-04  2.94815041e-04 
 6.99750000e-04  7.00000000e+00  6.99750000e-04  1.14103427e+00  6.99750000e-04  6.99625661e+00  6.99750000e-04  1.16595744e+00  6.99750000e-04  5.03190634e-05  6.99750000e-04  2.94817668e-04 
 6.99850000e-04  7.00000000e+00  6.99850000e-04  1.14102303e+00  6.99850000e-04  6.99625659e+00  6.99850000e-04  1.16594652e+00  6.99850000e-04  5.03193185e-05  6.99850000e-04  2.94819728e-04 
 6.99950000e-04  7.00000000e+00  6.99950000e-04  1.14101179e+00  6.99950000e-04  6.99625656e+00  6.99950000e-04  1.16593560e+00  6.99950000e-04  5.03196703e-05  6.99950000e-04  2.94822355e-04 
 7.00050000e-04  7.00000000e+00  7.00050000e-04  1.14100054e+00  7.00050000e-04  6.99625654e+00  7.00050000e-04  1.16592468e+00  7.00050000e-04  5.03199254e-05  7.00050000e-04  2.94824416e-04 
 7.00150000e-04  7.00000000e+00  7.00150000e-04  1.14098929e+00  7.00150000e-04  6.99625652e+00  7.00150000e-04  1.16591376e+00  7.00150000e-04  5.03202772e-05  7.00150000e-04  2.94827043e-04 
 7.00250000e-04  7.00000000e+00  7.00250000e-04  1.14097804e+00  7.00250000e-04  6.99625649e+00  7.00250000e-04  1.16590284e+00  7.00250000e-04  5.03205323e-05  7.00250000e-04  2.94829104e-04 
 7.00350000e-04  7.00000000e+00  7.00350000e-04  1.14096679e+00  7.00350000e-04  6.99625647e+00  7.00350000e-04  1.16589192e+00  7.00350000e-04  5.03208841e-05  7.00350000e-04  2.94831731e-04 
 7.00450000e-04  7.00000000e+00  7.00450000e-04  1.14095554e+00  7.00450000e-04  6.99625645e+00  7.00450000e-04  1.16588100e+00  7.00450000e-04  5.03211392e-05  7.00450000e-04  2.94833792e-04 
 7.00550000e-04  7.00000000e+00  7.00550000e-04  1.14094428e+00  7.00550000e-04  6.99625643e+00  7.00550000e-04  1.16587008e+00  7.00550000e-04  5.03214910e-05  7.00550000e-04  2.94836420e-04 
 7.00650000e-04  7.00000000e+00  7.00650000e-04  1.14093302e+00  7.00650000e-04  6.99625640e+00  7.00650000e-04  1.16585916e+00  7.00650000e-04  5.03217461e-05  7.00650000e-04  2.94838481e-04 
 7.00750000e-04  7.00000000e+00  7.00750000e-04  1.14092177e+00  7.00750000e-04  6.99625638e+00  7.00750000e-04  1.16584824e+00  7.00750000e-04  5.03220979e-05  7.00750000e-04  2.94841109e-04 
 7.00850000e-04  7.00000000e+00  7.00850000e-04  1.14091051e+00  7.00850000e-04  6.99625636e+00  7.00850000e-04  1.16583732e+00  7.00850000e-04  5.03223530e-05  7.00850000e-04  2.94843170e-04 
 7.00950000e-04  7.00000000e+00  7.00950000e-04  1.14089924e+00  7.00950000e-04  6.99625633e+00  7.00950000e-04  1.16582640e+00  7.00950000e-04  5.03227048e-05  7.00950000e-04  2.94845798e-04 
 7.01050000e-04  7.00000000e+00  7.01050000e-04  1.14088798e+00  7.01050000e-04  6.99625631e+00  7.01050000e-04  1.16581548e+00  7.01050000e-04  5.03229600e-05  7.01050000e-04  2.94847860e-04 
 7.01150000e-04  7.00000000e+00  7.01150000e-04  1.14087672e+00  7.01150000e-04  6.99625629e+00  7.01150000e-04  1.16580456e+00  7.01150000e-04  5.03233117e-05  7.01150000e-04  2.94850487e-04 
 7.01250000e-04  7.00000000e+00  7.01250000e-04  1.14086545e+00  7.01250000e-04  6.99625626e+00  7.01250000e-04  1.16579364e+00  7.01250000e-04  5.03235669e-05  7.01250000e-04  2.94852549e-04 
 7.01350000e-04  7.00000000e+00  7.01350000e-04  1.14085418e+00  7.01350000e-04  6.99625624e+00  7.01350000e-04  1.16578272e+00  7.01350000e-04  5.03239186e-05  7.01350000e-04  2.94855178e-04 
 7.01450000e-04  7.00000000e+00  7.01450000e-04  1.14084291e+00  7.01450000e-04  6.99625622e+00  7.01450000e-04  1.16577180e+00  7.01450000e-04  5.03241738e-05  7.01450000e-04  2.94857240e-04 
 7.01550000e-04  7.00000000e+00  7.01550000e-04  1.14083164e+00  7.01550000e-04  6.99625620e+00  7.01550000e-04  1.16576089e+00  7.01550000e-04  5.03245256e-05  7.01550000e-04  2.94859868e-04 
 7.01650000e-04  7.00000000e+00  7.01650000e-04  1.14082037e+00  7.01650000e-04  6.99625617e+00  7.01650000e-04  1.16574997e+00  7.01650000e-04  5.03247807e-05  7.01650000e-04  2.94861930e-04 
 7.01750000e-04  7.00000000e+00  7.01750000e-04  1.14080909e+00  7.01750000e-04  6.99625615e+00  7.01750000e-04  1.16573905e+00  7.01750000e-04  5.03251325e-05  7.01750000e-04  2.94864559e-04 
 7.01850000e-04  7.00000000e+00  7.01850000e-04  1.14079781e+00  7.01850000e-04  6.99625613e+00  7.01850000e-04  1.16572813e+00  7.01850000e-04  5.03253876e-05  7.01850000e-04  2.94866621e-04 
 7.01950000e-04  7.00000000e+00  7.01950000e-04  1.14078654e+00  7.01950000e-04  6.99625610e+00  7.01950000e-04  1.16571721e+00  7.01950000e-04  5.03257394e-05  7.01950000e-04  2.94869250e-04 
 7.02050000e-04  7.00000000e+00  7.02050000e-04  1.14077526e+00  7.02050000e-04  6.99625608e+00  7.02050000e-04  1.16570629e+00  7.02050000e-04  5.03259946e-05  7.02050000e-04  2.94871313e-04 
 7.02150000e-04  7.00000000e+00  7.02150000e-04  1.14076397e+00  7.02150000e-04  6.99625606e+00  7.02150000e-04  1.16569537e+00  7.02150000e-04  5.03263463e-05  7.02150000e-04  2.94873941e-04 
 7.02250000e-04  7.00000000e+00  7.02250000e-04  1.14075269e+00  7.02250000e-04  6.99625603e+00  7.02250000e-04  1.16568445e+00  7.02250000e-04  5.03266015e-05  7.02250000e-04  2.94876004e-04 
 7.02350000e-04  7.00000000e+00  7.02350000e-04  1.14074141e+00  7.02350000e-04  6.99625601e+00  7.02350000e-04  1.16567353e+00  7.02350000e-04  5.03269532e-05  7.02350000e-04  2.94878633e-04 
 7.02450000e-04  7.00000000e+00  7.02450000e-04  1.14073012e+00  7.02450000e-04  6.99625599e+00  7.02450000e-04  1.16566261e+00  7.02450000e-04  5.03272084e-05  7.02450000e-04  2.94880696e-04 
 7.02550000e-04  7.00000000e+00  7.02550000e-04  1.14071883e+00  7.02550000e-04  6.99625596e+00  7.02550000e-04  1.16565169e+00  7.02550000e-04  5.03275602e-05  7.02550000e-04  2.94883326e-04 
 7.02650000e-04  7.00000000e+00  7.02650000e-04  1.14070754e+00  7.02650000e-04  6.99625594e+00  7.02650000e-04  1.16564077e+00  7.02650000e-04  5.03278153e-05  7.02650000e-04  2.94885389e-04 
 7.02750000e-04  7.00000000e+00  7.02750000e-04  1.14069625e+00  7.02750000e-04  6.99625592e+00  7.02750000e-04  1.16562985e+00  7.02750000e-04  5.03281671e-05  7.02750000e-04  2.94888018e-04 
 7.02850000e-04  7.00000000e+00  7.02850000e-04  1.14068496e+00  7.02850000e-04  6.99625590e+00  7.02850000e-04  1.16561893e+00  7.02850000e-04  5.03284222e-05  7.02850000e-04  2.94890082e-04 
 7.02950000e-04  7.00000000e+00  7.02950000e-04  1.14067366e+00  7.02950000e-04  6.99625587e+00  7.02950000e-04  1.16560801e+00  7.02950000e-04  5.03287740e-05  7.02950000e-04  2.94892711e-04 
 7.03050000e-04  7.00000000e+00  7.03050000e-04  1.14066237e+00  7.03050000e-04  6.99625585e+00  7.03050000e-04  1.16559709e+00  7.03050000e-04  5.03290292e-05  7.03050000e-04  2.94894775e-04 
 7.03150000e-04  7.00000000e+00  7.03150000e-04  1.14065107e+00  7.03150000e-04  6.99625583e+00  7.03150000e-04  1.16558617e+00  7.03150000e-04  5.03293810e-05  7.03150000e-04  2.94897405e-04 
 7.03250000e-04  7.00000000e+00  7.03250000e-04  1.14063977e+00  7.03250000e-04  6.99625580e+00  7.03250000e-04  1.16557525e+00  7.03250000e-04  5.03296361e-05  7.03250000e-04  2.94899468e-04 
 7.03350000e-04  7.00000000e+00  7.03350000e-04  1.14062847e+00  7.03350000e-04  6.99625578e+00  7.03350000e-04  1.16556433e+00  7.03350000e-04  5.03299879e-05  7.03350000e-04  2.94902098e-04 
 7.03450000e-04  7.00000000e+00  7.03450000e-04  1.14061716e+00  7.03450000e-04  6.99625576e+00  7.03450000e-04  1.16555341e+00  7.03450000e-04  5.03302430e-05  7.03450000e-04  2.94904162e-04 
 7.03550000e-04  7.00000000e+00  7.03550000e-04  1.14060586e+00  7.03550000e-04  6.99625573e+00  7.03550000e-04  1.16554249e+00  7.03550000e-04  5.03305948e-05  7.03550000e-04  2.94906792e-04 
 7.03650000e-04  7.00000000e+00  7.03650000e-04  1.14059455e+00  7.03650000e-04  6.99625571e+00  7.03650000e-04  1.16553157e+00  7.03650000e-04  5.03308500e-05  7.03650000e-04  2.94908856e-04 
 7.03750000e-04  7.00000000e+00  7.03750000e-04  1.14058324e+00  7.03750000e-04  6.99625569e+00  7.03750000e-04  1.16552066e+00  7.03750000e-04  5.03312017e-05  7.03750000e-04  2.94911487e-04 
 7.03850000e-04  7.00000000e+00  7.03850000e-04  1.14057194e+00  7.03850000e-04  6.99625567e+00  7.03850000e-04  1.16550974e+00  7.03850000e-04  5.03314569e-05  7.03850000e-04  2.94913551e-04 
 7.03950000e-04  7.00000000e+00  7.03950000e-04  1.14056062e+00  7.03950000e-04  6.99625564e+00  7.03950000e-04  1.16549882e+00  7.03950000e-04  5.03318087e-05  7.03950000e-04  2.94916182e-04 
 7.04050000e-04  7.00000000e+00  7.04050000e-04  1.14054931e+00  7.04050000e-04  6.99625562e+00  7.04050000e-04  1.16548790e+00  7.04050000e-04  5.03320638e-05  7.04050000e-04  2.94918246e-04 
 7.04150000e-04  7.00000000e+00  7.04150000e-04  1.14053800e+00  7.04150000e-04  6.99625560e+00  7.04150000e-04  1.16547698e+00  7.04150000e-04  5.03324156e-05  7.04150000e-04  2.94920877e-04 
 7.04250000e-04  7.00000000e+00  7.04250000e-04  1.14052668e+00  7.04250000e-04  6.99625557e+00  7.04250000e-04  1.16546606e+00  7.04250000e-04  5.03326708e-05  7.04250000e-04  2.94922941e-04 
 7.04350000e-04  7.00000000e+00  7.04350000e-04  1.14051536e+00  7.04350000e-04  6.99625555e+00  7.04350000e-04  1.16545514e+00  7.04350000e-04  5.03330225e-05  7.04350000e-04  2.94925572e-04 
 7.04450000e-04  7.00000000e+00  7.04450000e-04  1.14050405e+00  7.04450000e-04  6.99625553e+00  7.04450000e-04  1.16544422e+00  7.04450000e-04  5.03332777e-05  7.04450000e-04  2.94927637e-04 
 7.04550000e-04  7.00000000e+00  7.04550000e-04  1.14049272e+00  7.04550000e-04  6.99625550e+00  7.04550000e-04  1.16543330e+00  7.04550000e-04  5.03336295e-05  7.04550000e-04  2.94930268e-04 
 7.04650000e-04  7.00000000e+00  7.04650000e-04  1.14048140e+00  7.04650000e-04  6.99625548e+00  7.04650000e-04  1.16542238e+00  7.04650000e-04  5.03338846e-05  7.04650000e-04  2.94932333e-04 
 7.04750000e-04  7.00000000e+00  7.04750000e-04  1.14047008e+00  7.04750000e-04  6.99625546e+00  7.04750000e-04  1.16541146e+00  7.04750000e-04  5.03342364e-05  7.04750000e-04  2.94934964e-04 
 7.04850000e-04  7.00000000e+00  7.04850000e-04  1.14045875e+00  7.04850000e-04  6.99625543e+00  7.04850000e-04  1.16540054e+00  7.04850000e-04  5.03344915e-05  7.04850000e-04  2.94937029e-04 
 7.04950000e-04  7.00000000e+00  7.04950000e-04  1.14044743e+00  7.04950000e-04  6.99625541e+00  7.04950000e-04  1.16538963e+00  7.04950000e-04  5.03348433e-05  7.04950000e-04  2.94939661e-04 
 7.05050000e-04  7.00000000e+00  7.05050000e-04  1.14043610e+00  7.05050000e-04  6.99625539e+00  7.05050000e-04  1.16537871e+00  7.05050000e-04  5.03350985e-05  7.05050000e-04  2.94941726e-04 
 7.05150000e-04  7.00000000e+00  7.05150000e-04  1.14042477e+00  7.05150000e-04  6.99625537e+00  7.05150000e-04  1.16536779e+00  7.05150000e-04  5.03354503e-05  7.05150000e-04  2.94944358e-04 
 7.05250000e-04  7.00000000e+00  7.05250000e-04  1.14041344e+00  7.05250000e-04  6.99625534e+00  7.05250000e-04  1.16535687e+00  7.05250000e-04  5.03357054e-05  7.05250000e-04  2.94946423e-04 
 7.05350000e-04  7.00000000e+00  7.05350000e-04  1.14040210e+00  7.05350000e-04  6.99625532e+00  7.05350000e-04  1.16534595e+00  7.05350000e-04  5.03360572e-05  7.05350000e-04  2.94949055e-04 
 7.05450000e-04  7.00000000e+00  7.05450000e-04  1.14039077e+00  7.05450000e-04  6.99625530e+00  7.05450000e-04  1.16533503e+00  7.05450000e-04  5.03363123e-05  7.05450000e-04  2.94951120e-04 
 7.05550000e-04  7.00000000e+00  7.05550000e-04  1.14037943e+00  7.05550000e-04  6.99625527e+00  7.05550000e-04  1.16532411e+00  7.05550000e-04  5.03366641e-05  7.05550000e-04  2.94953752e-04 
 7.05650000e-04  7.00000000e+00  7.05650000e-04  1.14036809e+00  7.05650000e-04  6.99625525e+00  7.05650000e-04  1.16531319e+00  7.05650000e-04  5.03369193e-05  7.05650000e-04  2.94955818e-04 
 7.05750000e-04  7.00000000e+00  7.05750000e-04  1.14035675e+00  7.05750000e-04  6.99625523e+00  7.05750000e-04  1.16530227e+00  7.05750000e-04  5.03372710e-05  7.05750000e-04  2.94958450e-04 
 7.05850000e-04  7.00000000e+00  7.05850000e-04  1.14034541e+00  7.05850000e-04  6.99625520e+00  7.05850000e-04  1.16529136e+00  7.05850000e-04  5.03375262e-05  7.05850000e-04  2.94960516e-04 
 7.05950000e-04  7.00000000e+00  7.05950000e-04  1.14033407e+00  7.05950000e-04  6.99625518e+00  7.05950000e-04  1.16528044e+00  7.05950000e-04  5.03378780e-05  7.05950000e-04  2.94963149e-04 
 7.06050000e-04  7.00000000e+00  7.06050000e-04  1.14032272e+00  7.06050000e-04  6.99625516e+00  7.06050000e-04  1.16526952e+00  7.06050000e-04  5.03381331e-05  7.06050000e-04  2.94965215e-04 
 7.06150000e-04  7.00000000e+00  7.06150000e-04  1.14031138e+00  7.06150000e-04  6.99625514e+00  7.06150000e-04  1.16525860e+00  7.06150000e-04  5.03384849e-05  7.06150000e-04  2.94967847e-04 
 7.06250000e-04  7.00000000e+00  7.06250000e-04  1.14030003e+00  7.06250000e-04  6.99625511e+00  7.06250000e-04  1.16524768e+00  7.06250000e-04  5.03387400e-05  7.06250000e-04  2.94969913e-04 
 7.06350000e-04  7.00000000e+00  7.06350000e-04  1.14028868e+00  7.06350000e-04  6.99625509e+00  7.06350000e-04  1.16523676e+00  7.06350000e-04  5.03390918e-05  7.06350000e-04  2.94972546e-04 
 7.06450000e-04  7.00000000e+00  7.06450000e-04  1.14027733e+00  7.06450000e-04  6.99625507e+00  7.06450000e-04  1.16522584e+00  7.06450000e-04  5.03393470e-05  7.06450000e-04  2.94974612e-04 
 7.06550000e-04  7.00000000e+00  7.06550000e-04  1.14026598e+00  7.06550000e-04  6.99625504e+00  7.06550000e-04  1.16521493e+00  7.06550000e-04  5.03396988e-05  7.06550000e-04  2.94977245e-04 
 7.06650000e-04  7.00000000e+00  7.06650000e-04  1.14025463e+00  7.06650000e-04  6.99625502e+00  7.06650000e-04  1.16520401e+00  7.06650000e-04  5.03399539e-05  7.06650000e-04  2.94979312e-04 
 7.06750000e-04  7.00000000e+00  7.06750000e-04  1.14024327e+00  7.06750000e-04  6.99625500e+00  7.06750000e-04  1.16519309e+00  7.06750000e-04  5.03403057e-05  7.06750000e-04  2.94981945e-04 
 7.06850000e-04  7.00000000e+00  7.06850000e-04  1.14023191e+00  7.06850000e-04  6.99625497e+00  7.06850000e-04  1.16518217e+00  7.06850000e-04  5.03405608e-05  7.06850000e-04  2.94984012e-04 
 7.06950000e-04  7.00000000e+00  7.06950000e-04  1.14022056e+00  7.06950000e-04  6.99625495e+00  7.06950000e-04  1.16517125e+00  7.06950000e-04  5.03409126e-05  7.06950000e-04  2.94986645e-04 
 7.07050000e-04  7.00000000e+00  7.07050000e-04  1.14020920e+00  7.07050000e-04  6.99625493e+00  7.07050000e-04  1.16516034e+00  7.07050000e-04  5.03411677e-05  7.07050000e-04  2.94988712e-04 
 7.07150000e-04  7.00000000e+00  7.07150000e-04  1.14019783e+00  7.07150000e-04  6.99625491e+00  7.07150000e-04  1.16514942e+00  7.07150000e-04  5.03415195e-05  7.07150000e-04  2.94991345e-04 
