 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 4.53724035e-04  1.05000000e+01  4.53724035e-04  9.42989070e+00  4.53724035e-04  9.42988883e+00  4.53724035e-04  1.04999979e+01 
 4.54224035e-04  1.05000000e+01  4.54224035e-04  9.42989070e+00  4.54224035e-04  9.42988883e+00  4.54224035e-04  1.04999979e+01 
 4.54724035e-04  1.05000000e+01  4.54724035e-04  9.42989070e+00  4.54724035e-04  9.42988883e+00  4.54724035e-04  1.04999979e+01 
 4.55224035e-04  1.05000000e+01  4.55224035e-04  9.42989070e+00  4.55224035e-04  9.42988883e+00  4.55224035e-04  1.04999979e+01 
 4.55724035e-04  1.05000000e+01  4.55724035e-04  9.42989070e+00  4.55724035e-04  9.42988883e+00  4.55724035e-04  1.04999979e+01 
 4.56224035e-04  1.05000000e+01  4.56224035e-04  9.42989070e+00  4.56224035e-04  9.42988883e+00  4.56224035e-04  1.04999979e+01 
 4.56724035e-04  1.05000000e+01  4.56724035e-04  9.42989070e+00  4.56724035e-04  9.42988883e+00  4.56724035e-04  1.04999979e+01 
 4.57224035e-04  1.05000000e+01  4.57224035e-04  9.42989070e+00  4.57224035e-04  9.42988883e+00  4.57224035e-04  1.04999979e+01 
 4.57724035e-04  1.05000000e+01  4.57724035e-04  9.42989070e+00  4.57724035e-04  9.42988883e+00  4.57724035e-04  1.04999979e+01 
 4.58224035e-04  1.05000000e+01  4.58224035e-04  9.42989070e+00  4.58224035e-04  9.42988883e+00  4.58224035e-04  1.04999979e+01 
 4.58724035e-04  1.05000000e+01  4.58724035e-04  9.42989070e+00  4.58724035e-04  9.42988883e+00  4.58724035e-04  1.04999979e+01 
 4.59224035e-04  1.05000000e+01  4.59224035e-04  9.42989070e+00  4.59224035e-04  9.42988883e+00  4.59224035e-04  1.04999979e+01 
 4.59724035e-04  1.05000000e+01  4.59724035e-04  9.42989070e+00  4.59724035e-04  9.42988883e+00  4.59724035e-04  1.04999979e+01 
 4.60224035e-04  1.05000000e+01  4.60224035e-04  9.42989070e+00  4.60224035e-04  9.42988883e+00  4.60224035e-04  1.04999979e+01 
 4.60724035e-04  1.05000000e+01  4.60724035e-04  9.42989070e+00  4.60724035e-04  9.42988883e+00  4.60724035e-04  1.04999979e+01 
 4.61224035e-04  1.05000000e+01  4.61224035e-04  9.42989070e+00  4.61224035e-04  9.42988883e+00  4.61224035e-04  1.04999979e+01 
 4.61724035e-04  1.05000000e+01  4.61724035e-04  9.42989070e+00  4.61724035e-04  9.42988883e+00  4.61724035e-04  1.04999979e+01 
 4.62224035e-04  1.05000000e+01  4.62224035e-04  9.42989070e+00  4.62224035e-04  9.42988883e+00  4.62224035e-04  1.04999979e+01 
 4.62724035e-04  1.05000000e+01  4.62724035e-04  9.42989070e+00  4.62724035e-04  9.42988883e+00  4.62724035e-04  1.04999979e+01 
 4.63224035e-04  1.05000000e+01  4.63224035e-04  9.42989070e+00  4.63224035e-04  9.42988883e+00  4.63224035e-04  1.04999979e+01 
 4.63724035e-04  1.05000000e+01  4.63724035e-04  9.42989070e+00  4.63724035e-04  9.42988883e+00  4.63724035e-04  1.04999979e+01 
 4.64224035e-04  1.05000000e+01  4.64224035e-04  9.42989070e+00  4.64224035e-04  9.42988883e+00  4.64224035e-04  1.04999979e+01 
 4.64724035e-04  1.05000000e+01  4.64724035e-04  9.42989070e+00  4.64724035e-04  9.42988883e+00  4.64724035e-04  1.04999979e+01 
 4.65224035e-04  1.05000000e+01  4.65224035e-04  9.42989070e+00  4.65224035e-04  9.42988883e+00  4.65224035e-04  1.04999979e+01 
 4.65724035e-04  1.05000000e+01  4.65724035e-04  9.42989070e+00  4.65724035e-04  9.42988883e+00  4.65724035e-04  1.04999979e+01 
 4.66224035e-04  1.05000000e+01  4.66224035e-04  9.42989070e+00  4.66224035e-04  9.42988883e+00  4.66224035e-04  1.04999979e+01 
 4.66724035e-04  1.05000000e+01  4.66724035e-04  9.42989070e+00  4.66724035e-04  9.42988883e+00  4.66724035e-04  1.04999979e+01 
 4.67224035e-04  1.05000000e+01  4.67224035e-04  9.42989070e+00  4.67224035e-04  9.42988883e+00  4.67224035e-04  1.04999979e+01 
 4.67724035e-04  1.05000000e+01  4.67724035e-04  9.42989070e+00  4.67724035e-04  9.42988883e+00  4.67724035e-04  1.04999979e+01 
 4.68224035e-04  1.05000000e+01  4.68224035e-04  9.42989070e+00  4.68224035e-04  9.42988883e+00  4.68224035e-04  1.04999979e+01 
 4.68724035e-04  1.05000000e+01  4.68724035e-04  9.42989070e+00  4.68724035e-04  9.42988883e+00  4.68724035e-04  1.04999979e+01 
 4.69224035e-04  1.05000000e+01  4.69224035e-04  9.42989070e+00  4.69224035e-04  9.42988883e+00  4.69224035e-04  1.04999979e+01 
 4.69724035e-04  1.05000000e+01  4.69724035e-04  9.42989070e+00  4.69724035e-04  9.42988883e+00  4.69724035e-04  1.04999979e+01 
 4.70224035e-04  1.05000000e+01  4.70224035e-04  9.42989070e+00  4.70224035e-04  9.42988883e+00  4.70224035e-04  1.04999979e+01 
 4.70724035e-04  1.05000000e+01  4.70724035e-04  9.42989070e+00  4.70724035e-04  9.42988883e+00  4.70724035e-04  1.04999979e+01 
 4.71224035e-04  1.05000000e+01  4.71224035e-04  9.42989070e+00  4.71224035e-04  9.42988883e+00  4.71224035e-04  1.04999979e+01 
 4.71724035e-04  1.05000000e+01  4.71724035e-04  9.42989070e+00  4.71724035e-04  9.42988883e+00  4.71724035e-04  1.04999979e+01 
 4.72224035e-04  1.05000000e+01  4.72224035e-04  9.42989070e+00  4.72224035e-04  9.42988883e+00  4.72224035e-04  1.04999979e+01 
 4.72724035e-04  1.05000000e+01  4.72724035e-04  9.42989070e+00  4.72724035e-04  9.42988883e+00  4.72724035e-04  1.04999979e+01 
 4.73224035e-04  1.05000000e+01  4.73224035e-04  9.42989070e+00  4.73224035e-04  9.42988883e+00  4.73224035e-04  1.04999979e+01 
 4.73724035e-04  1.05000000e+01  4.73724035e-04  9.42989070e+00  4.73724035e-04  9.42988883e+00  4.73724035e-04  1.04999979e+01 
 4.74224035e-04  1.05000000e+01  4.74224035e-04  9.42989070e+00  4.74224035e-04  9.42988883e+00  4.74224035e-04  1.04999979e+01 
 4.74724035e-04  1.05000000e+01  4.74724035e-04  9.42989070e+00  4.74724035e-04  9.42988883e+00  4.74724035e-04  1.04999979e+01 
 4.75224035e-04  1.05000000e+01  4.75224035e-04  9.42989070e+00  4.75224035e-04  9.42988883e+00  4.75224035e-04  1.04999979e+01 
 4.75724035e-04  1.05000000e+01  4.75724035e-04  9.42989070e+00  4.75724035e-04  9.42988883e+00  4.75724035e-04  1.04999979e+01 
 4.76224035e-04  1.05000000e+01  4.76224035e-04  9.42989070e+00  4.76224035e-04  9.42988883e+00  4.76224035e-04  1.04999979e+01 
 4.76724035e-04  1.05000000e+01  4.76724035e-04  9.42989070e+00  4.76724035e-04  9.42988883e+00  4.76724035e-04  1.04999979e+01 
 4.77224035e-04  1.05000000e+01  4.77224035e-04  9.42989070e+00  4.77224035e-04  9.42988883e+00  4.77224035e-04  1.04999979e+01 
 4.77724035e-04  1.05000000e+01  4.77724035e-04  9.42989070e+00  4.77724035e-04  9.42988883e+00  4.77724035e-04  1.04999979e+01 
 4.78224035e-04  1.05000000e+01  4.78224035e-04  9.42989070e+00  4.78224035e-04  9.42988883e+00  4.78224035e-04  1.04999979e+01 
 4.78724035e-04  1.05000000e+01  4.78724035e-04  9.42989070e+00  4.78724035e-04  9.42988883e+00  4.78724035e-04  1.04999979e+01 
 4.79224035e-04  1.05000000e+01  4.79224035e-04  9.42989070e+00  4.79224035e-04  9.42988883e+00  4.79224035e-04  1.04999979e+01 
 4.79724035e-04  1.05000000e+01  4.79724035e-04  9.42989070e+00  4.79724035e-04  9.42988883e+00  4.79724035e-04  1.04999979e+01 
 4.80224035e-04  1.05000000e+01  4.80224035e-04  9.42989070e+00  4.80224035e-04  9.42988883e+00  4.80224035e-04  1.04999979e+01 
 4.80724035e-04  1.05000000e+01  4.80724035e-04  9.42989070e+00  4.80724035e-04  9.42988883e+00  4.80724035e-04  1.04999979e+01 
 4.81224035e-04  1.05000000e+01  4.81224035e-04  9.42989070e+00  4.81224035e-04  9.42988883e+00  4.81224035e-04  1.04999979e+01 
 4.81724035e-04  1.05000000e+01  4.81724035e-04  9.42989070e+00  4.81724035e-04  9.42988883e+00  4.81724035e-04  1.04999979e+01 
 4.82224035e-04  1.05000000e+01  4.82224035e-04  9.42989070e+00  4.82224035e-04  9.42988883e+00  4.82224035e-04  1.04999979e+01 
 4.82724035e-04  1.05000000e+01  4.82724035e-04  9.42989070e+00  4.82724035e-04  9.42988883e+00  4.82724035e-04  1.04999979e+01 
 4.83224035e-04  1.05000000e+01  4.83224035e-04  9.42989070e+00  4.83224035e-04  9.42988883e+00  4.83224035e-04  1.04999979e+01 
 4.83724035e-04  1.05000000e+01  4.83724035e-04  9.42989070e+00  4.83724035e-04  9.42988883e+00  4.83724035e-04  1.04999979e+01 
 4.84224035e-04  1.05000000e+01  4.84224035e-04  9.42989070e+00  4.84224035e-04  9.42988883e+00  4.84224035e-04  1.04999979e+01 
 4.84724035e-04  1.05000000e+01  4.84724035e-04  9.42989070e+00  4.84724035e-04  9.42988883e+00  4.84724035e-04  1.04999979e+01 
 4.85224035e-04  1.05000000e+01  4.85224035e-04  9.42989070e+00  4.85224035e-04  9.42988883e+00  4.85224035e-04  1.04999979e+01 
 4.85724035e-04  1.05000000e+01  4.85724035e-04  9.42989070e+00  4.85724035e-04  9.42988883e+00  4.85724035e-04  1.04999979e+01 
 4.86224035e-04  1.05000000e+01  4.86224035e-04  9.42989070e+00  4.86224035e-04  9.42988883e+00  4.86224035e-04  1.04999979e+01 
 4.86724035e-04  1.05000000e+01  4.86724035e-04  9.42989070e+00  4.86724035e-04  9.42988883e+00  4.86724035e-04  1.04999979e+01 
 4.87224035e-04  1.05000000e+01  4.87224035e-04  9.42989070e+00  4.87224035e-04  9.42988883e+00  4.87224035e-04  1.04999979e+01 
 4.87724035e-04  1.05000000e+01  4.87724035e-04  9.42989070e+00  4.87724035e-04  9.42988883e+00  4.87724035e-04  1.04999979e+01 
 4.88224035e-04  1.05000000e+01  4.88224035e-04  9.42989070e+00  4.88224035e-04  9.42988883e+00  4.88224035e-04  1.04999979e+01 
 4.88724035e-04  1.05000000e+01  4.88724035e-04  9.42989070e+00  4.88724035e-04  9.42988883e+00  4.88724035e-04  1.04999979e+01 
 4.89224035e-04  1.05000000e+01  4.89224035e-04  9.42989070e+00  4.89224035e-04  9.42988883e+00  4.89224035e-04  1.04999979e+01 
 4.89724035e-04  1.05000000e+01  4.89724035e-04  9.42989070e+00  4.89724035e-04  9.42988883e+00  4.89724035e-04  1.04999979e+01 
 4.90224035e-04  1.05000000e+01  4.90224035e-04  9.42989070e+00  4.90224035e-04  9.42988883e+00  4.90224035e-04  1.04999979e+01 
 4.90724035e-04  1.05000000e+01  4.90724035e-04  9.42989070e+00  4.90724035e-04  9.42988883e+00  4.90724035e-04  1.04999979e+01 
 4.91224035e-04  1.05000000e+01  4.91224035e-04  9.42989070e+00  4.91224035e-04  9.42988883e+00  4.91224035e-04  1.04999979e+01 
 4.91724035e-04  1.05000000e+01  4.91724035e-04  9.42989070e+00  4.91724035e-04  9.42988883e+00  4.91724035e-04  1.04999979e+01 
 4.92224035e-04  1.05000000e+01  4.92224035e-04  9.42989070e+00  4.92224035e-04  9.42988883e+00  4.92224035e-04  1.04999979e+01 
 4.92724035e-04  1.05000000e+01  4.92724035e-04  9.42989070e+00  4.92724035e-04  9.42988883e+00  4.92724035e-04  1.04999979e+01 
 4.93224035e-04  1.05000000e+01  4.93224035e-04  9.42989070e+00  4.93224035e-04  9.42988883e+00  4.93224035e-04  1.04999979e+01 
 4.93724035e-04  1.05000000e+01  4.93724035e-04  9.42989070e+00  4.93724035e-04  9.42988883e+00  4.93724035e-04  1.04999979e+01 
 4.94224035e-04  1.05000000e+01  4.94224035e-04  9.42989070e+00  4.94224035e-04  9.42988883e+00  4.94224035e-04  1.04999979e+01 
 4.94724035e-04  1.05000000e+01  4.94724035e-04  9.42989070e+00  4.94724035e-04  9.42988883e+00  4.94724035e-04  1.04999979e+01 
 4.95224035e-04  1.05000000e+01  4.95224035e-04  9.42989070e+00  4.95224035e-04  9.42988883e+00  4.95224035e-04  1.04999979e+01 
 4.95724035e-04  1.05000000e+01  4.95724035e-04  9.42989070e+00  4.95724035e-04  9.42988883e+00  4.95724035e-04  1.04999979e+01 
 4.96224035e-04  1.05000000e+01  4.96224035e-04  9.42989070e+00  4.96224035e-04  9.42988883e+00  4.96224035e-04  1.04999979e+01 
 4.96724035e-04  1.05000000e+01  4.96724035e-04  9.42989070e+00  4.96724035e-04  9.42988883e+00  4.96724035e-04  1.04999979e+01 
 4.97224035e-04  1.05000000e+01  4.97224035e-04  9.42989070e+00  4.97224035e-04  9.42988883e+00  4.97224035e-04  1.04999979e+01 
 4.97724035e-04  1.05000000e+01  4.97724035e-04  9.42989070e+00  4.97724035e-04  9.42988883e+00  4.97724035e-04  1.04999979e+01 
 4.98224035e-04  1.05000000e+01  4.98224035e-04  9.42989070e+00  4.98224035e-04  9.42988883e+00  4.98224035e-04  1.04999979e+01 
 4.98724035e-04  1.05000000e+01  4.98724035e-04  9.42989070e+00  4.98724035e-04  9.42988883e+00  4.98724035e-04  1.04999979e+01 
 4.99224035e-04  1.05000000e+01  4.99224035e-04  9.42989070e+00  4.99224035e-04  9.42988883e+00  4.99224035e-04  1.04999979e+01 
 4.99724035e-04  1.05000000e+01  4.99724035e-04  9.42989070e+00  4.99724035e-04  9.42988883e+00  4.99724035e-04  1.04999979e+01 
 5.00000000e-04  1.05000000e+01  5.00000000e-04  9.42989070e+00  5.00000000e-04  9.42988883e+00  5.00000000e-04  1.04999979e+01 
