 time            v(bvdd)         v(bypass_en)    v(ea_en)        v(ref_sel)      v(uvov_en)      v(ilim_en)      v(pass_off)    
 1.04016226e-05  1.04016226e+01  2.60869552e-08  4.99999997e+00  2.61680694e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04116226e-05  1.04116226e+01  2.60900259e-08  4.99999997e+00  2.61681283e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04216226e-05  1.04216226e+01  2.60935593e-08  4.99999997e+00  2.61681617e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04316226e-05  1.04316226e+01  2.60973055e-08  4.99999997e+00  2.61681414e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04416226e-05  1.04416226e+01  2.61012535e-08  4.99999997e+00  2.61681381e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04516226e-05  1.04516226e+01  2.61053881e-08  4.99999997e+00  2.61681288e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04616226e-05  1.04616226e+01  2.61095264e-08  4.99999997e+00  2.61680978e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04716226e-05  1.04716226e+01  2.61136556e-08  4.99999997e+00  2.61680603e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04816226e-05  1.04816226e+01  2.61177441e-08  4.99999997e+00  2.61680188e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.04916226e-05  1.04916226e+01  2.61217290e-08  4.99999997e+00  2.61679751e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.05000000e-05  1.05000000e+01  2.61269022e-08  4.99999997e+00  2.61684421e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.05010000e-05  1.05000000e+01  2.38638220e-08  4.99999997e+00  1.88141898e-08  4.99999997e+00  4.99999997e+00  4.99999984e+00 
 1.05030000e-05  1.05000000e+01  1.97869987e-08  4.99999997e+00  5.98211658e-09  4.99999997e+00  4.99999997e+00  4.99999948e+00 
 1.05070000e-05  1.05000000e+01  1.79262996e-08  4.99999997e+00  4.28065849e-09  4.99999997e+00  4.99999997e+00  4.99999891e+00 
 1.05150000e-05  1.05000000e+01  2.07330155e-08  4.99999997e+00  2.54994810e-08  4.99999997e+00  4.99999997e+00  4.99999895e+00 
 1.05250000e-05  1.05000000e+01  2.22725050e-08  4.99999997e+00  3.58176977e-08  4.99999997e+00  4.99999997e+00  4.99999979e+00 
 1.05350000e-05  1.05000000e+01  2.03788854e-08  4.99999997e+00  3.25875464e-08  4.99999997e+00  4.99999997e+00  5.00000045e+00 
 1.05450000e-05  1.05000000e+01  1.87369713e-08  4.99999997e+00  2.87153195e-08  4.99999997e+00  4.99999997e+00  5.00000064e+00 
 1.05550000e-05  1.05000000e+01  1.89573101e-08  4.99999997e+00  2.75626173e-08  4.99999997e+00  4.99999997e+00  5.00000054e+00 
 1.05650000e-05  1.05000000e+01  2.06265418e-08  4.99999997e+00  2.78279194e-08  4.99999997e+00  4.99999997e+00  5.00000035e+00 
 1.05750000e-05  1.05000000e+01  2.30410667e-08  4.99999997e+00  2.80938544e-08  4.99999997e+00  4.99999997e+00  5.00000018e+00 
 1.05850000e-05  1.05000000e+01  2.53506398e-08  4.99999997e+00  2.79730098e-08  4.99999997e+00  4.99999997e+00  5.00000006e+00 
 1.05950000e-05  1.05000000e+01  2.73231093e-08  4.99999997e+00  2.75553664e-08  4.99999997e+00  4.99999997e+00  4.99999998e+00 
 1.06050000e-05  1.05000000e+01  2.88532955e-08  4.99999997e+00  2.70565916e-08  4.99999997e+00  4.99999997e+00  4.99999994e+00 
 1.06150000e-05  1.05000000e+01  2.99319272e-08  4.99999997e+00  2.65470275e-08  4.99999997e+00  4.99999997e+00  4.99999992e+00 
 1.06250000e-05  1.05000000e+01  3.06019526e-08  4.99999997e+00  2.61487179e-08  4.99999997e+00  4.99999997e+00  4.99999992e+00 
 1.06350000e-05  1.05000000e+01  3.09250145e-08  4.99999997e+00  2.58806196e-08  4.99999997e+00  4.99999997e+00  4.99999992e+00 
 1.06450000e-05  1.05000000e+01  3.09706153e-08  4.99999997e+00  2.57188099e-08  4.99999997e+00  4.99999997e+00  4.99999992e+00 
 1.06550000e-05  1.05000000e+01  3.08096523e-08  4.99999998e+00  2.56381448e-08  4.99999998e+00  4.99999998e+00  4.99999992e+00 
 1.06650000e-05  1.05000000e+01  3.05045854e-08  4.99999998e+00  2.56216578e-08  4.99999998e+00  4.99999998e+00  4.99999993e+00 
 1.06750000e-05  1.05000000e+01  3.01098465e-08  4.99999998e+00  2.56324821e-08  4.99999998e+00  4.99999998e+00  4.99999993e+00 
 1.06850000e-05  1.05000000e+01  2.96688901e-08  4.99999998e+00  2.56680688e-08  4.99999998e+00  4.99999998e+00  4.99999994e+00 
 1.06950000e-05  1.05000000e+01  2.92169148e-08  4.99999998e+00  2.57183524e-08  4.99999998e+00  4.99999998e+00  4.99999995e+00 
 1.07050000e-05  1.05000000e+01  2.87777957e-08  4.99999998e+00  2.57742651e-08  4.99999998e+00  4.99999998e+00  4.99999995e+00 
 1.07150000e-05  1.05000000e+01  2.83661394e-08  4.99999998e+00  2.58303340e-08  4.99999998e+00  4.99999998e+00  4.99999995e+00 
 1.07250000e-05  1.05000000e+01  2.79906194e-08  4.99999998e+00  2.58830332e-08  4.99999998e+00  4.99999998e+00  4.99999996e+00 
 1.07350000e-05  1.05000000e+01  2.76554841e-08  4.99999998e+00  2.59305820e-08  4.99999998e+00  4.99999998e+00  4.99999996e+00 
 1.07450000e-05  1.05000000e+01  2.73627847e-08  4.99999998e+00  2.59725771e-08  4.99999998e+00  4.99999998e+00  4.99999996e+00 
 1.07550000e-05  1.05000000e+01  2.71108801e-08  4.99999998e+00  2.60087107e-08  4.99999998e+00  4.99999998e+00  4.99999996e+00 
 1.07650000e-05  1.05000000e+01  2.68969884e-08  4.99999997e+00  2.60395813e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.07750000e-05  1.05000000e+01  2.67175664e-08  4.99999997e+00  2.60669445e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.07850000e-05  1.05000000e+01  2.65686585e-08  4.99999997e+00  2.60852900e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.07950000e-05  1.05000000e+01  2.64465376e-08  4.99999997e+00  2.61016063e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08050000e-05  1.05000000e+01  2.63474329e-08  4.99999997e+00  2.61156154e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08150000e-05  1.05000000e+01  2.62740146e-08  4.99999997e+00  2.61285218e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08250000e-05  1.05000000e+01  2.62230405e-08  4.99999997e+00  2.61394016e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08350000e-05  1.05000000e+01  2.61641663e-08  4.99999997e+00  2.61416297e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08450000e-05  1.05000000e+01  2.61150505e-08  4.99999997e+00  2.61455158e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08550000e-05  1.05000000e+01  2.60798244e-08  4.99999997e+00  2.61512150e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08650000e-05  1.05000000e+01  2.60561918e-08  4.99999997e+00  2.61564165e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08750000e-05  1.05000000e+01  2.60411345e-08  4.99999997e+00  2.61601555e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08850000e-05  1.05000000e+01  2.60320152e-08  4.99999997e+00  2.61625633e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.08950000e-05  1.05000000e+01  2.60267781e-08  4.99999997e+00  2.61640645e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09050000e-05  1.05000000e+01  2.60241273e-08  4.99999997e+00  2.61650293e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09150000e-05  1.05000000e+01  2.60232214e-08  4.99999997e+00  2.61656928e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09250000e-05  1.05000000e+01  2.60235765e-08  4.99999997e+00  2.61661885e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09350000e-05  1.05000000e+01  2.60248966e-08  4.99999997e+00  2.61665699e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09450000e-05  1.05000000e+01  2.60268807e-08  4.99999997e+00  2.61668688e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09550000e-05  1.05000000e+01  2.60293834e-08  4.99999997e+00  2.61670972e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09650000e-05  1.05000000e+01  2.60322098e-08  4.99999997e+00  2.61672743e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09750000e-05  1.05000000e+01  2.60352609e-08  4.99999997e+00  2.61674075e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09850000e-05  1.05000000e+01  2.60384418e-08  4.99999997e+00  2.61675001e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.09950000e-05  1.05000000e+01  2.60416710e-08  4.99999997e+00  2.61675641e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10050000e-05  1.05000000e+01  2.60449210e-08  4.99999997e+00  2.61676065e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10150000e-05  1.05000000e+01  2.60481140e-08  4.99999997e+00  2.61676297e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10250000e-05  1.05000000e+01  2.60512172e-08  4.99999997e+00  2.61676404e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10350000e-05  1.05000000e+01  2.60542481e-08  4.99999997e+00  2.61676434e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10450000e-05  1.05000000e+01  2.60571756e-08  4.99999997e+00  2.61676406e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10550000e-05  1.05000000e+01  2.60599994e-08  4.99999997e+00  2.61676318e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10650000e-05  1.05000000e+01  2.60627244e-08  4.99999997e+00  2.61676216e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10750000e-05  1.05000000e+01  2.60653137e-08  4.99999997e+00  2.61676095e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10850000e-05  1.05000000e+01  2.60678183e-08  4.99999997e+00  2.61675975e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.10950000e-05  1.05000000e+01  2.60702206e-08  4.99999997e+00  2.61675799e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11050000e-05  1.05000000e+01  2.60725018e-08  4.99999997e+00  2.61675714e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11150000e-05  1.05000000e+01  2.60746978e-08  4.99999997e+00  2.61675571e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11250000e-05  1.05000000e+01  2.60768154e-08  4.99999997e+00  2.61675456e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11350000e-05  1.05000000e+01  2.60788570e-08  4.99999997e+00  2.61675359e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11450000e-05  1.05000000e+01  2.60808175e-08  4.99999997e+00  2.61675249e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11550000e-05  1.05000000e+01  2.60827016e-08  4.99999997e+00  2.61675148e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11650000e-05  1.05000000e+01  2.60845308e-08  4.99999997e+00  2.61675053e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11750000e-05  1.05000000e+01  2.60862923e-08  4.99999997e+00  2.61674973e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11850000e-05  1.05000000e+01  2.60879902e-08  4.99999997e+00  2.61674907e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.11950000e-05  1.05000000e+01  2.60896289e-08  4.99999997e+00  2.61674826e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12050000e-05  1.05000000e+01  2.60912425e-08  4.99999997e+00  2.61674774e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12150000e-05  1.05000000e+01  2.60927937e-08  4.99999997e+00  2.61674689e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12250000e-05  1.05000000e+01  2.60942931e-08  4.99999997e+00  2.61674656e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12350000e-05  1.05000000e+01  2.60957497e-08  4.99999997e+00  2.61674590e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12450000e-05  1.05000000e+01  2.60971764e-08  4.99999997e+00  2.61674542e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12550000e-05  1.05000000e+01  2.60985755e-08  4.99999997e+00  2.61674512e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12650000e-05  1.05000000e+01  2.60999525e-08  4.99999997e+00  2.61674462e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12750000e-05  1.05000000e+01  2.61012775e-08  4.99999997e+00  2.61674432e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12850000e-05  1.05000000e+01  2.61025543e-08  4.99999997e+00  2.61674369e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.12950000e-05  1.05000000e+01  2.61038026e-08  4.99999997e+00  2.61674349e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13050000e-05  1.05000000e+01  2.61050501e-08  4.99999997e+00  2.61674306e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13150000e-05  1.05000000e+01  2.61062340e-08  4.99999997e+00  2.61674273e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13250000e-05  1.05000000e+01  2.61074166e-08  4.99999997e+00  2.61674240e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13350000e-05  1.05000000e+01  2.61085614e-08  4.99999997e+00  2.61674219e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13450000e-05  1.05000000e+01  2.61096946e-08  4.99999997e+00  2.61674191e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13550000e-05  1.05000000e+01  2.61107906e-08  4.99999997e+00  2.61674157e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13650000e-05  1.05000000e+01  2.61118768e-08  4.99999997e+00  2.61674115e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13750000e-05  1.05000000e+01  2.61129334e-08  4.99999997e+00  2.61674098e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13850000e-05  1.05000000e+01  2.61139700e-08  4.99999997e+00  2.61674062e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.13950000e-05  1.05000000e+01  2.61149765e-08  4.99999997e+00  2.61674037e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14050000e-05  1.05000000e+01  2.61159547e-08  4.99999997e+00  2.61674034e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14150000e-05  1.05000000e+01  2.61169258e-08  4.99999997e+00  2.61674007e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14250000e-05  1.05000000e+01  2.61178754e-08  4.99999997e+00  2.61673977e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14350000e-05  1.05000000e+01  2.61188156e-08  4.99999997e+00  2.61673943e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14450000e-05  1.05000000e+01  2.61197270e-08  4.99999997e+00  2.61673939e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14550000e-05  1.05000000e+01  2.61206358e-08  4.99999997e+00  2.61673906e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14650000e-05  1.05000000e+01  2.61214927e-08  4.99999997e+00  2.61673879e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14750000e-05  1.05000000e+01  2.61223477e-08  4.99999997e+00  2.61673873e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14850000e-05  1.05000000e+01  2.61231974e-08  4.99999997e+00  2.61673825e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.14950000e-05  1.05000000e+01  2.61240277e-08  4.99999997e+00  2.61673823e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15050000e-05  1.05000000e+01  2.61248343e-08  4.99999997e+00  2.61673827e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15150000e-05  1.05000000e+01  2.61256244e-08  4.99999997e+00  2.61673807e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15250000e-05  1.05000000e+01  2.61263930e-08  4.99999997e+00  2.61673764e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15350000e-05  1.05000000e+01  2.61271466e-08  4.99999997e+00  2.61673739e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15450000e-05  1.05000000e+01  2.61278897e-08  4.99999997e+00  2.61673719e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15550000e-05  1.05000000e+01  2.61286278e-08  4.99999997e+00  2.61673744e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15650000e-05  1.05000000e+01  2.61293466e-08  4.99999997e+00  2.61673715e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15750000e-05  1.05000000e+01  2.61300478e-08  4.99999997e+00  2.61673685e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15850000e-05  1.05000000e+01  2.61307452e-08  4.99999997e+00  2.61673672e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.15950000e-05  1.05000000e+01  2.61314250e-08  4.99999997e+00  2.61673665e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16050000e-05  1.05000000e+01  2.61320957e-08  4.99999997e+00  2.61673626e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16150000e-05  1.05000000e+01  2.61327298e-08  4.99999997e+00  2.61673634e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16250000e-05  1.05000000e+01  2.61333807e-08  4.99999997e+00  2.61673601e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16350000e-05  1.05000000e+01  2.61340058e-08  4.99999997e+00  2.61673589e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16450000e-05  1.05000000e+01  2.61346216e-08  4.99999997e+00  2.61673594e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16550000e-05  1.05000000e+01  2.61352274e-08  4.99999997e+00  2.61673561e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16650000e-05  1.05000000e+01  2.61358132e-08  4.99999997e+00  2.61673564e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16750000e-05  1.05000000e+01  2.61363933e-08  4.99999997e+00  2.61673532e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16850000e-05  1.05000000e+01  2.61369619e-08  4.99999997e+00  2.61673537e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.16950000e-05  1.05000000e+01  2.61375185e-08  4.99999997e+00  2.61673502e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17050000e-05  1.05000000e+01  2.61380683e-08  4.99999997e+00  2.61673497e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17150000e-05  1.05000000e+01  2.61386122e-08  4.99999997e+00  2.61673508e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17250000e-05  1.05000000e+01  2.61391351e-08  4.99999997e+00  2.61673482e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17350000e-05  1.05000000e+01  2.61396518e-08  4.99999997e+00  2.61673454e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17450000e-05  1.05000000e+01  2.61401546e-08  4.99999997e+00  2.61673457e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17550000e-05  1.05000000e+01  2.61406520e-08  4.99999997e+00  2.61673427e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17650000e-05  1.05000000e+01  2.61411188e-08  4.99999997e+00  2.61673464e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17750000e-05  1.05000000e+01  2.61416128e-08  4.99999997e+00  2.61673432e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17850000e-05  1.05000000e+01  2.61420779e-08  4.99999997e+00  2.61673406e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.17950000e-05  1.05000000e+01  2.61425430e-08  4.99999997e+00  2.61673413e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18050000e-05  1.05000000e+01  2.61429780e-08  4.99999997e+00  2.61673392e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18150000e-05  1.05000000e+01  2.61434145e-08  4.99999997e+00  2.61673385e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18250000e-05  1.05000000e+01  2.61438575e-08  4.99999997e+00  2.61673379e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18350000e-05  1.05000000e+01  2.61442775e-08  4.99999997e+00  2.61673367e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18450000e-05  1.05000000e+01  2.61447057e-08  4.99999997e+00  2.61673344e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18550000e-05  1.05000000e+01  2.61451207e-08  4.99999997e+00  2.61673351e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18650000e-05  1.05000000e+01  2.61455275e-08  4.99999997e+00  2.61673331e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18750000e-05  1.05000000e+01  2.61459093e-08  4.99999997e+00  2.61673331e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18850000e-05  1.05000000e+01  2.61462831e-08  4.99999997e+00  2.61673297e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.18950000e-05  1.05000000e+01  2.61466674e-08  4.99999997e+00  2.61673342e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19050000e-05  1.05000000e+01  2.61470436e-08  4.99999997e+00  2.61673307e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19150000e-05  1.05000000e+01  2.61474096e-08  4.99999997e+00  2.61673302e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19250000e-05  1.05000000e+01  2.61477701e-08  4.99999997e+00  2.61673310e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19350000e-05  1.05000000e+01  2.61481204e-08  4.99999997e+00  2.61673280e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19450000e-05  1.05000000e+01  2.61484658e-08  4.99999997e+00  2.61673263e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19550000e-05  1.05000000e+01  2.61488238e-08  4.99999997e+00  2.61673274e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19650000e-05  1.05000000e+01  2.61491556e-08  4.99999997e+00  2.61673246e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 1.19750000e-05  1.05000000e+01  2.61494808e-08  4.99999997e+00  2.61673260e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
