 3.23869119e-04 -2.53744943e-02  3.23869119e-04  4.53180259e-01 
 3.33869119e-04 -2.53744946e-02  3.33869119e-04  4.53092976e-01 
 3.43869119e-04 -2.53744943e-02  3.43869119e-04  4.53015640e-01 
 3.53869119e-04 -2.53744946e-02  3.53869119e-04  4.52947098e-01 
 3.63869119e-04 -2.53744943e-02  3.63869119e-04  4.52886338e-01 
 3.73869119e-04 -2.53744946e-02  3.73869119e-04  4.52832462e-01 
 3.83869119e-04 -2.53744943e-02  3.83869119e-04  4.52784687e-01 
 3.93869119e-04 -2.53744946e-02  3.93869119e-04  4.52742309e-01 
 4.03869119e-04 -2.53744943e-02  4.03869119e-04  4.52704719e-01 
 4.13869119e-04 -2.53744946e-02  4.13869119e-04  4.52671367e-01 
 4.23869119e-04 -2.53744943e-02  4.23869119e-04  4.52641775e-01 
 4.33869119e-04 -2.53744946e-02  4.33869119e-04  4.52615515e-01 
 4.43869119e-04 -2.53744943e-02  4.43869119e-04  4.52592211e-01 
 4.53869119e-04 -2.53744946e-02  4.53869119e-04  4.52571527e-01 
 4.63869119e-04 -2.53744943e-02  4.63869119e-04  4.52553169e-01 
 4.73869119e-04 -2.53744946e-02  4.73869119e-04  4.52536873e-01 
 4.83869119e-04 -2.53744943e-02  4.83869119e-04  4.52522408e-01 
 4.93869119e-04 -2.53744946e-02  4.93869119e-04  4.52509565e-01 
 5.03869119e-04 -2.53744943e-02  5.03869119e-04  4.52498165e-01 
 5.13869119e-04 -2.53744946e-02  5.13869119e-04  4.52488043e-01 
 5.23869119e-04 -2.53744943e-02  5.23869119e-04  4.52479058e-01 
 5.33869119e-04 -2.53744946e-02  5.33869119e-04  4.52471078e-01 
 5.43869119e-04 -2.53744943e-02  5.43869119e-04  4.52463995e-01 
 5.53869119e-04 -2.53744946e-02  5.53869119e-04  4.52457704e-01 
 5.63869119e-04 -2.53744943e-02  5.63869119e-04  4.52452120e-01 
 5.73869119e-04 -2.53744946e-02  5.73869119e-04  4.52447160e-01 
 5.83869119e-04 -2.53744943e-02  5.83869119e-04  4.52442758e-01 
 5.93869119e-04 -2.53744946e-02  5.93869119e-04  4.52438847e-01 
