 1.14369728e-04  2.26006583e+00  1.14369728e-04  6.99999760e+00  1.14369728e-04  2.84609423e-07  1.14369728e-04  6.99999973e+00 
 1.24369728e-04  2.25541660e+00  1.24369728e-04  6.99999760e+00  1.24369728e-04  2.84725630e-07  1.24369728e-04  6.99999973e+00 
 1.34369728e-04  2.25077691e+00  1.34369728e-04  6.99999760e+00  1.34369728e-04  2.84855516e-07  1.34369728e-04  6.99999973e+00 
 1.44369728e-04  2.24614677e+00  1.44369728e-04  6.99999760e+00  1.44369728e-04  2.84995010e-07  1.44369728e-04  6.99999973e+00 
 1.54369728e-04  2.24152616e+00  1.54369728e-04  6.99999760e+00  1.54369728e-04  2.85144057e-07  1.54369728e-04  6.99999973e+00 
 1.64369728e-04  2.23691504e+00  1.64369728e-04  6.99999761e+00  1.64369728e-04  2.85303439e-07  1.64369728e-04  6.99999973e+00 
 1.74369728e-04  2.23231342e+00  1.74369728e-04  6.99999761e+00  1.74369728e-04  2.85474013e-07  1.74369728e-04  6.99999973e+00 
 1.84369728e-04  2.22772126e+00  1.84369728e-04  6.99999761e+00  1.84369728e-04  2.85656801e-07  1.84369728e-04  6.99999973e+00 
 1.94369728e-04  2.22313854e+00  1.94369728e-04  6.99999761e+00  1.94369728e-04  2.85852812e-07  1.94369728e-04  6.99999973e+00 
 2.04369728e-04  2.21856526e+00  2.04369728e-04  6.99999762e+00  2.04369728e-04  2.86063210e-07  2.04369728e-04  6.99999973e+00 
 2.14369728e-04  2.21400138e+00  2.14369728e-04  6.99999762e+00  2.14369728e-04  2.86289218e-07  2.14369728e-04  6.99999973e+00 
 2.24369728e-04  2.20944689e+00  2.24369728e-04  6.99999762e+00  2.24369728e-04  2.86532207e-07  2.24369728e-04  6.99999973e+00 
 2.34369728e-04  2.20490177e+00  2.34369728e-04  6.99999763e+00  2.34369728e-04  2.86793637e-07  2.34369728e-04  6.99999973e+00 
 2.44369728e-04  2.20036599e+00  2.44369728e-04  6.99999763e+00  2.44369728e-04  2.87075135e-07  2.44369728e-04  6.99999973e+00 
 2.54369728e-04  2.19583955e+00  2.54369728e-04  6.99999764e+00  2.54369728e-04  2.87378446e-07  2.54369728e-04  6.99999973e+00 
 2.64369728e-04  2.19132242e+00  2.64369728e-04  6.99999764e+00  2.64369728e-04  2.87705550e-07  2.64369728e-04  6.99999973e+00 
 2.74369728e-04  2.18681459e+00  2.74369728e-04  6.99999765e+00  2.74369728e-04  2.88058505e-07  2.74369728e-04  6.99999973e+00 
 2.84369728e-04  2.18231602e+00  2.84369728e-04  6.99999765e+00  2.84369728e-04  2.88439623e-07  2.84369728e-04  6.99999973e+00 
 2.94369728e-04  2.17782671e+00  2.94369728e-04  6.99999766e+00  2.94369728e-04  2.88851429e-07  2.94369728e-04  6.99999973e+00 
 3.04369728e-04  2.17334664e+00  3.04369728e-04  6.99999767e+00  3.04369728e-04  2.89296627e-07  3.04369728e-04  6.99999973e+00 
 3.14369728e-04  2.16887578e+00  3.14369728e-04  6.99999767e+00  3.14369728e-04  2.89778222e-07  3.14369728e-04  6.99999973e+00 
 3.24369728e-04  2.16441412e+00  3.24369728e-04  6.99999768e+00  3.24369728e-04  2.90299432e-07  3.24369728e-04  6.99999973e+00 
 3.34369728e-04  2.15996163e+00  3.34369728e-04  6.99999769e+00  3.34369728e-04  2.90863770e-07  3.34369728e-04  6.99999973e+00 
 3.44369728e-04  2.15551831e+00  3.44369728e-04  6.99999771e+00  3.44369728e-04  2.91475036e-07  3.44369728e-04  6.99999973e+00 
 3.54369728e-04  2.15108412e+00  3.54369728e-04  6.99999772e+00  3.54369728e-04  2.92137328e-07  3.54369728e-04  6.99999973e+00 
 3.64369728e-04  2.14665906e+00  3.64369728e-04  6.99999774e+00  3.64369728e-04  2.92855132e-07  3.64369728e-04  6.99999973e+00 
 3.74369728e-04  2.14224310e+00  3.74369728e-04  6.99999775e+00  3.74369728e-04  2.93633229e-07  3.74369728e-04  6.99999973e+00 
 3.84369728e-04  2.13783623e+00  3.84369728e-04  6.99999777e+00  3.84369728e-04  2.94476745e-07  3.84369728e-04  6.99999973e+00 
 3.94369728e-04  2.13343842e+00  3.94369728e-04  6.99999779e+00  3.94369728e-04  2.95391244e-07  3.94369728e-04  6.99999973e+00 
 4.04369728e-04  2.12904965e+00  4.04369728e-04  6.99999782e+00  4.04369728e-04  2.96382607e-07  4.04369728e-04  6.99999973e+00 
